episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
1316,-62.2,53,0,1,0,-0.0004,38.1545,0.7861,0.000,0.000122,0.00750,,,,
1317,104.2,21,1,0,0,-0.0006,211.3252,1.0410,0.000,0.000122,0.00749,,,,
1318,-65.4,25,0,1,3,0.0010,54.4711,1.0012,0.000,0.000122,0.00748,,,,
1319,104.3,8,1,0,0,-0.0011,19.1208,0.7139,0.000,0.000122,0.00747,,,,
1320,100.8,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000122,0.00746,,,,
1321,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000122,0.00745,,,,
1322,95.3,44,1,0,0,-0.0015,23.4590,0.9307,0.000,0.000122,0.00744,,,,
1323,-63.1,28,0,1,3,-0.0059,46.0634,0.9064,0.000,0.000121,0.00743,,,,
1324,103.0,21,1,0,0,0.0001,28.4720,0.9746,0.000,0.000121,0.00742,,,,
1325,-50.1,11,0,1,0,-0.0018,135.6741,0.8036,0.000,0.000121,0.00741,,,,
1326,-49.7,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000121,0.00740,,,,
1327,96.4,11,1,0,1,-0.0017,16.2366,0.9428,0.000,0.000121,0.00739,,,,
1328,-49.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000121,0.00738,,,,
1329,93.0,43,1,0,2,-0.0015,14.3068,1.0608,0.000,0.000121,0.00737,,,,
1330,95.6,76,1,0,0,-0.0070,12.0113,0.9371,0.000,0.000120,0.00737,,,,
1331,41.2,140,1,0,8,-0.0472,21.2300,1.0099,0.000,0.000120,0.00736,,,,
1332,95.8,22,1,0,0,-0.0009,11.2938,1.0332,0.000,0.000120,0.00735,,,,
1333,106.7,15,1,0,0,-0.0027,27.6848,0.9233,0.000,0.000120,0.00734,,,,
1334,106.7,20,1,0,0,-0.0013,41.5417,0.9624,0.000,0.000120,0.00733,,,,
1335,-128.9,114,0,1,15,0.0003,54.0734,1.1226,0.000,0.000120,0.00732,,,,
1336,-78.9,38,0,1,10,-0.0020,43.5628,0.8201,0.000,0.000120,0.00731,,,,
1337,-65.2,26,0,1,3,-0.0011,51.2402,1.1124,0.000,0.000120,0.00730,,,,
1338,-106.7,200,0,0,0,-0.0104,18.9782,1.0840,0.021,0.000119,0.00729,,,,
1339,81.8,39,1,0,7,-0.0000,125.4939,1.0113,0.000,0.000119,0.00728,,,,
1340,100.8,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000119,0.00727,,,,
1341,91.4,47,1,0,3,0.0001,17.0811,1.0210,0.000,0.000119,0.00726,,,,
1342,77.5,82,1,0,3,0.0345,11.7164,1.0386,0.000,0.000119,0.00725,,,,
1343,104.3,30,1,0,0,-0.0010,20.4834,1.0713,0.000,0.000119,0.00724,,,,
1344,95.8,17,1,0,3,-0.0003,17.4803,1.0285,0.000,0.000119,0.00723,,,,
1345,-74.6,64,0,1,1,0.0009,25.0511,1.1936,0.000,0.000118,0.00722,,,,
1346,-108.9,91,0,1,6,0.0178,181.4204,1.3209,0.000,0.000118,0.00721,,,,
1347,65.7,68,1,0,0,0.0200,21.7336,1.3741,0.000,0.000118,0.00720,,,,
1348,-54.1,57,0,1,0,-0.0018,30.1618,1.0742,0.000,0.000118,0.00719,,,,
1349,-55.7,10,0,1,0,-0.0133,95.0443,1.0154,0.000,0.000118,0.00718,,,,
1350,102.9,200,1,0,0,0.0058,17.4554,1.0296,0.000,0.000118,0.00717,-57.4,0.20,0.0,3.9
1351,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000118,0.00717,,,,
1352,4.2,145,1,0,12,-0.0118,43.2249,1.1677,0.003,0.000117,0.00716,,,,
1353,-106.8,200,0,0,3,-0.0828,20.3698,1.0377,0.010,0.000117,0.00715,,,,
1354,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000117,0.00714,,,,
1355,97.0,16,1,0,2,0.0007,12.9479,1.0584,0.000,0.000117,0.00713,,,,
1356,102.2,18,1,0,0,-0.0005,38.9206,1.0260,0.000,0.000117,0.00712,,,,
1357,-73.1,40,0,1,5,-0.0003,27.0393,1.1369,0.000,0.000117,0.00711,,,,
1358,96.6,20,1,0,2,-0.0002,33.8892,1.0351,0.000,0.000117,0.00710,,,,
1359,95.7,33,1,0,1,-0.0002,16.5540,1.0437,0.000,0.000117,0.00709,,,,
1360,68.6,128,1,0,0,-0.0013,39.6088,1.0737,0.000,0.000116,0.00708,,,,
1361,-75.3,38,0,1,5,-0.0021,31.7859,1.0153,0.000,0.000116,0.00707,,,,
1362,-52.8,32,0,1,0,-0.0019,39.5439,1.0039,0.000,0.000116,0.00706,,,,
1363,56.1,64,1,0,8,0.0004,30.4922,1.0681,0.000,0.000116,0.00705,,,,
1364,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000116,0.00704,,,,
1365,94.5,30,1,0,4,-0.0006,25.5285,0.9266,0.000,0.000116,0.00703,,,,
1366,-66.0,45,0,1,0,-0.0023,24.9038,0.9478,0.000,0.000116,0.00702,,,,
1367,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000115,0.00701,,,,
1368,-69.3,40,0,1,0,-0.0017,38.7626,0.8860,0.000,0.000115,0.00700,,,,
1369,64.8,98,1,0,4,-0.0047,23.5052,1.0312,0.000,0.000115,0.00699,,,,
1370,-52.0,19,0,1,0,0.0006,78.1345,0.6911,0.000,0.000115,0.00698,,,,
1371,96.9,18,1,0,0,-0.0002,7.8469,1.2047,0.000,0.000115,0.00698,,,,
1372,-51.9,9,0,1,0,-0.0129,102.0989,0.9432,0.000,0.000115,0.00697,,,,
1373,104.4,16,1,0,0,0.0002,25.7714,1.0357,0.000,0.000115,0.00696,,,,
1374,-86.0,66,0,1,8,-0.0059,23.9805,0.7169,0.000,0.000115,0.00695,,,,
1375,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000114,0.00694,,,,
1376,79.1,71,1,0,3,-0.0340,13.0991,0.9090,0.000,0.000114,0.00693,,,,
1377,-52.7,11,0,1,0,-0.0049,91.0135,0.9744,0.000,0.000114,0.00692,,,,
1378,-58.5,26,0,1,0,-0.0011,203.4644,1.1750,0.000,0.000114,0.00691,,,,
1379,100.7,12,1,0,0,-0.0003,10.3285,1.1278,0.000,0.000114,0.00690,,,,
1380,101.0,8,1,0,1,-0.0005,488.4256,0.7522,0.000,0.000114,0.00689,,,,
1381,100.3,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000114,0.00688,,,,
1382,64.8,89,1,0,7,0.0223,20.6431,0.9205,0.000,0.000113,0.00687,,,,
1383,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000113,0.00686,,,,
1384,-53.1,12,0,1,0,-0.0038,82.0286,0.6643,0.000,0.000113,0.00685,,,,
1385,-84.6,113,0,1,5,0.0055,13.1452,0.7853,0.000,0.000113,0.00684,,,,
1386,77.2,41,1,0,8,0.0001,119.0997,0.9020,0.000,0.000113,0.00683,,,,
1387,72.4,97,1,0,3,-0.0202,13.1794,0.7606,0.000,0.000113,0.00682,,,,
1388,94.9,40,1,0,0,-0.0015,184.4265,1.0957,0.000,0.000113,0.00681,,,,
1389,94.8,26,1,0,3,-0.0004,16.9881,1.0459,0.000,0.000112,0.00680,,,,
1390,96.6,20,1,0,2,-0.0009,26.3305,1.0822,0.000,0.000112,0.00680,,,,
1391,-58.9,36,0,1,0,-0.0018,34.2946,0.7182,0.000,0.000112,0.00679,,,,
1392,86.4,63,1,0,1,-0.0004,7.0403,0.8740,0.000,0.000112,0.00678,,,,
1393,91.7,32,1,0,0,-0.0017,11.0513,0.8987,0.000,0.000112,0.00677,,,,
1394,83.5,98,1,0,0,-0.0083,6.1364,0.9448,0.000,0.000112,0.00676,,,,
1395,93.4,12,1,0,2,-0.0001,11.0788,1.1464,0.000,0.000112,0.00675,,,,
1396,-75.0,67,0,1,3,0.0048,26.2224,0.6557,0.000,0.000112,0.00674,,,,
1397,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000111,0.00673,,,,
1398,-81.4,61,0,1,8,-0.0013,87.3851,1.0928,0.000,0.000111,0.00672,,,,
1399,-104.5,111,0,1,7,-0.0015,24.1783,0.9271,0.000,0.000111,0.00671,,,,
1400,-89.5,200,0,0,0,-0.0036,13.1757,0.6587,0.000,0.000111,0.00670,-66.3,0.10,0.0,1.8
1401,-66.9,36,0,1,3,0.0021,42.7087,0.5640,0.000,0.000111,0.00669,,,,
1402,93.4,57,1,0,0,-0.0011,71.9620,0.9045,0.000,0.000111,0.00668,,,,
1403,66.3,84,1,0,9,0.0019,20.9159,0.7282,0.000,0.000111,0.00667,,,,
1404,-49.0,21,0,1,0,-0.0010,69.0459,0.9698,0.000,0.000110,0.00666,,,,
1405,-51.8,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000110,0.00665,,,,
1406,69.7,69,1,0,6,0.0063,37.2674,0.9179,0.000,0.000110,0.00664,,,,
1407,58.6,95,1,0,8,0.0378,8.8886,0.8104,0.000,0.000110,0.00663,,,,
1408,83.1,48,1,0,7,-0.0004,20.9319,0.7576,0.000,0.000110,0.00662,,,,
1409,-55.8,15,0,1,0,-0.0016,69.6683,1.1377,0.000,0.000110,0.00661,,,,
1410,-53.0,52,0,1,0,-0.0007,30.8420,0.7877,0.000,0.000110,0.00661,,,,
1411,-58.5,15,0,1,3,-0.0007,81.7139,0.9284,0.000,0.000110,0.00660,,,,
1412,105.4,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000109,0.00659,,,,
1413,-56.5,65,0,1,0,0.0065,23.2471,0.8216,0.000,0.000109,0.00658,,,,
1414,97.2,22,1,0,0,-0.0004,8.3006,1.0695,0.000,0.000109,0.00657,,,,
1415,96.5,40,1,0,0,-0.0012,14.8346,1.0189,0.000,0.000109,0.00656,,,,
1416,-49.7,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000109,0.00655,,,,
1417,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000109,0.00654,,,,
1418,-165.7,175,0,1,19,0.0031,41.6415,0.9214,0.000,0.000109,0.00653,,,,
1419,-52.9,18,0,1,0,-0.0024,56.9619,0.9496,0.000,0.000108,0.00652,,,,
1420,91.2,56,1,0,0,0.0006,19.4163,0.9799,0.000,0.000108,0.00651,,,,
1421,-54.7,19,0,1,0,-0.0003,78.6288,0.5387,0.000,0.000108,0.00650,,,,
1422,58.0,170,1,0,0,0.0031,5.4991,0.9261,0.000,0.000108,0.00649,,,,
1423,-53.8,10,0,1,0,-0.0028,96.2305,1.1134,0.000,0.000108,0.00648,,,,
1424,95.1,42,1,0,0,-0.0003,16.1478,0.9630,0.000,0.000108,0.00647,,,,
1425,72.5,43,1,0,9,-0.0002,20.4920,0.9726,0.000,0.000108,0.00646,,,,
1426,85.9,42,1,0,3,-0.0013,17.8275,1.0186,0.000,0.000107,0.00645,,,,
1427,-58.4,41,0,1,0,-0.0031,28.7507,0.9060,0.000,0.000107,0.00644,,,,
1428,103.4,20,1,0,0,0.0005,17.1595,0.9648,0.000,0.000107,0.00643,,,,
1429,-92.1,101,0,1,6,-0.0076,24.5115,0.9193,0.000,0.000107,0.00642,,,,
1430,-60.8,14,0,1,3,-0.0021,89.7673,0.8363,0.000,0.000107,0.00642,,,,
1431,-63.7,51,0,1,2,-0.0037,25.1920,0.7334,0.000,0.000107,0.00641,,,,
1432,98.1,23,1,0,0,-0.0004,12.0813,1.1990,0.000,0.000107,0.00640,,,,
1433,-76.7,44,0,1,3,-0.0052,24.2562,0.5113,0.000,0.000107,0.00639,,,,
1434,-52.6,27,0,1,0,-0.0039,53.8815,0.8051,0.000,0.000106,0.00638,,,,
1435,99.5,21,1,0,0,0.0024,8.3712,1.1156,0.000,0.000106,0.00637,,,,
1436,84.2,34,1,0,4,0.0003,21.7956,1.0882,0.000,0.000106,0.00636,,,,
1437,52.3,89,1,0,12,0.0163,75.4501,0.7854,0.000,0.000106,0.00635,,,,
1438,-94.3,97,0,1,6,-0.0202,34.0665,0.4799,0.000,0.000106,0.00634,,,,
1439,-135.6,195,0,1,8,-0.0023,49.1496,1.0322,0.000,0.000106,0.00633,,,,
1440,-111.3,121,0,1,4,0.0018,34.9462,0.9780,0.000,0.000106,0.00632,,,,
1441,7.5,187,1,0,14,-0.0031,51.0264,1.0696,0.000,0.000105,0.00631,,,,
1442,60.3,94,1,0,4,0.0415,29.4493,0.9899,0.000,0.000105,0.00630,,,,
1443,86.2,59,1,0,3,-0.0004,20.6498,0.6759,0.000,0.000105,0.00629,,,,
1444,98.2,39,1,0,0,-0.0023,6.7477,1.0232,0.000,0.000105,0.00628,,,,
1445,-53.5,16,0,1,0,-0.0016,51.1393,0.9764,0.000,0.000105,0.00627,,,,
1446,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000105,0.00626,,,,
1447,75.7,87,1,0,4,-0.0339,13.0117,0.9662,0.000,0.000105,0.00625,,,,
1448,88.1,23,1,0,4,-0.0001,28.1239,1.0335,0.000,0.000105,0.00624,,,,
1449,-101.7,100,0,1,7,-0.0129,28.7454,0.5211,0.000,0.000104,0.00623,,,,
1450,-51.2,200,0,0,0,-0.0011,57.5230,0.8039,0.000,0.000104,0.00623,-102.5,0.00,0.1,9.5
1451,50.7,128,1,0,7,-0.0005,14.9552,0.8212,0.000,0.000104,0.00622,,,,
1452,64.7,106,1,0,3,-0.0111,50.9809,0.8262,0.000,0.000104,0.00621,,,,
1453,54.5,129,1,0,6,-0.0062,47.5025,0.8754,0.000,0.000104,0.00620,,,,
1454,95.4,42,1,0,0,-0.0003,5.4779,1.1201,0.000,0.000104,0.00619,,,,
1455,103.8,22,1,0,0,-0.0014,25.3996,0.9513,0.000,0.000104,0.00618,,,,
1456,88.6,46,1,0,2,0.0006,11.9608,0.9978,0.000,0.000103,0.00617,,,,
1457,95.6,29,1,0,3,-0.0015,14.2798,0.8573,0.000,0.000103,0.00616,,,,
1458,83.6,50,1,0,3,-0.0008,15.6887,0.9152,0.000,0.000103,0.00615,,,,
1459,-48.4,10,0,1,0,0.0010,82.5451,0.9329,0.000,0.000103,0.00614,,,,
1460,-71.9,54,0,1,6,-0.0023,31.3964,0.7150,0.000,0.000103,0.00613,,,,
1461,-54.2,8,0,1,0,0.0012,101.1582,0.8484,0.000,0.000103,0.00612,,,,
1462,-54.8,16,0,1,0,-0.0015,75.3576,0.5840,0.000,0.000103,0.00611,,,,
1463,-50.7,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000102,0.00610,,,,
1464,-73.3,47,0,1,3,-0.0023,25.5325,0.9873,0.000,0.000102,0.00609,,,,
1465,98.2,31,1,0,1,0.0017,13.4575,0.8890,0.000,0.000102,0.00608,,,,
1466,52.6,112,1,0,9,-0.0031,25.8246,0.6635,0.000,0.000102,0.00607,,,,
1467,103.2,17,1,0,0,-0.0020,9.8142,1.0045,0.000,0.000102,0.00606,,,,
1468,80.7,89,1,0,0,-0.0166,51.1362,1.0104,0.000,0.000102,0.00605,,,,
1469,-59.9,24,0,1,0,0.0014,59.3705,0.7243,0.000,0.000102,0.00604,,,,
1470,-82.8,79,0,1,3,-0.0362,25.5984,0.5739,0.000,0.000102,0.00604,,,,
1471,-96.4,102,0,1,6,0.0106,20.6591,0.5795,0.000,0.000101,0.00603,,,,
1472,61.3,100,1,0,8,-0.0174,9.0740,0.6764,0.000,0.000101,0.00602,,,,
1473,44.3,143,1,0,7,-0.0012,18.4291,0.7353,0.000,0.000101,0.00601,,,,
1474,-135.7,189,0,1,9,-0.0008,20.6663,0.6630,0.000,0.000101,0.00600,,,,
1475,-49.3,20,0,1,0,-0.0009,73.3698,0.9557,0.000,0.000101,0.00599,,,,
1476,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000101,0.00598,,,,
1477,-58.1,26,0,1,0,-0.0012,48.9101,0.5825,0.000,0.000101,0.00597,,,,
1478,75.6,121,1,0,0,-0.0000,11.5918,0.6734,0.000,0.000100,0.00596,,,,
1479,-50.4,24,0,1,0,0.0001,62.3163,1.0888,0.000,0.000100,0.00595,,,,
1480,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000100,0.00594,,,,
1481,73.8,119,1,0,1,-0.0004,10.7555,0.6226,0.000,0.000100,0.00593,,,,
1482,88.8,34,1,0,2,-0.0029,15.3814,1.0865,0.000,0.000100,0.00592,,,,
1483,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000100,0.00591,,,,
1484,-56.2,21,0,1,0,0.0022,54.1702,0.8743,0.000,0.000100,0.00590,,,,
1485,-49.2,12,0,1,0,0.0003,99.5498,0.7625,0.000,0.000100,0.00589,,,,
1486,-51.2,7,0,1,1,0.0000,0.0000,0.0000,0.000,0.000099,0.00588,,,,
1487,76.8,68,1,0,4,-0.0112,13.1557,0.9977,0.000,0.000099,0.00587,,,,
1488,-63.3,47,0,1,0,0.0003,40.2210,0.6004,0.000,0.000099,0.00586,,,,
1489,100.6,44,1,0,0,-0.0012,12.0182,1.0372,0.000,0.000099,0.00585,,,,
1490,78.2,67,1,0,3,0.0039,7.3706,1.0074,0.000,0.000099,0.00585,,,,
1491,-68.3,69,0,1,0,-0.0221,19.5601,0.6867,0.000,0.000099,0.00584,,,,
1492,71.1,94,1,0,3,-0.0221,20.1287,1.0822,0.000,0.000099,0.00583,,,,
1493,103.6,5,1,0,0,0.0000,0.0000,0.0000,0.000,0.000098,0.00582,,,,
1494,86.6,56,1,0,2,-0.0007,193.7311,1.0790,0.000,0.000098,0.00581,,,,
1495,-73.6,48,0,1,6,-0.0003,35.4879,0.9080,0.000,0.000098,0.00580,,,,
1496,100.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000098,0.00579,,,,
1497,-55.5,29,0,1,0,-0.0009,56.3103,0.9083,0.000,0.000098,0.00578,,,,
1498,-49.7,10,0,1,0,-0.0032,103.5040,0.9286,0.000,0.000098,0.00577,,,,
1499,-70.5,73,0,1,4,0.0858,28.3319,0.9826,0.000,0.000098,0.00576,,,,
1500,80.4,200,1,0,0,-0.1606,15.7606,0.9920,0.000,0.000098,0.00575,-82.0,0.10,0.0,7.7
1501,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000097,0.00574,,,,
1502,-57.7,18,0,1,0,-0.0034,50.8025,1.0142,0.000,0.000097,0.00573,,,,
1503,88.9,63,1,0,0,0.0020,9.9809,0.9566,0.000,0.000097,0.00572,,,,
1504,96.9,38,1,0,0,-0.0001,15.9202,1.1187,0.000,0.000097,0.00571,,,,
1505,53.4,62,1,0,3,0.0001,93.2339,1.2554,0.000,0.000097,0.00570,,,,
1506,-78.2,84,0,1,0,0.0172,23.4101,0.5858,0.000,0.000097,0.00569,,,,
1507,-46.4,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000097,0.00568,,,,
1508,-123.6,200,0,0,21,-0.0382,31.5597,0.9213,0.000,0.000096,0.00567,,,,
1509,-59.2,23,0,1,0,-0.0022,44.1599,1.1727,0.000,0.000096,0.00566,,,,
1510,95.6,24,1,0,3,-0.0010,17.0576,0.9059,0.000,0.000096,0.00566,,,,
1511,75.8,59,1,0,8,0.0001,10.4348,0.7279,0.000,0.000096,0.00565,,,,
1512,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000096,0.00564,,,,
1513,52.7,93,1,0,8,-0.0099,100.3041,1.0334,0.000,0.000096,0.00563,,,,
1514,95.3,20,1,0,3,-0.0027,203.0251,0.9089,0.000,0.000096,0.00562,,,,
1515,56.2,170,1,0,0,-0.0106,6.7528,0.9647,0.000,0.000095,0.00561,,,,
1516,68.5,77,1,0,7,-0.0005,13.6459,0.9446,0.000,0.000095,0.00560,,,,
1517,70.8,78,1,0,7,0.0835,37.7967,0.7175,0.000,0.000095,0.00559,,,,
1518,-54.9,27,0,1,0,-0.0004,45.7419,0.9812,0.000,0.000095,0.00558,,,,
1519,98.1,42,1,0,0,0.0001,17.1745,1.0880,0.000,0.000095,0.00557,,,,
1520,-58.7,9,0,1,3,-0.0001,117.4932,0.8250,0.000,0.000095,0.00556,,,,
1521,87.1,59,1,0,3,-0.0011,74.9236,1.0066,0.000,0.000095,0.00555,,,,
1522,-54.7,22,0,1,0,-0.0005,56.0452,0.9128,0.000,0.000095,0.00554,,,,
1523,98.8,10,1,0,0,0.0009,15.3622,1.1467,0.000,0.000094,0.00553,,,,
1524,72.5,70,1,0,6,-0.0098,15.0576,1.0169,0.000,0.000094,0.00552,,,,
1525,-50.2,16,0,1,0,-0.0007,73.7953,1.0956,0.000,0.000094,0.00551,,,,
1526,90.5,30,1,0,1,-0.0001,11.9806,1.1505,0.000,0.000094,0.00550,,,,
1527,79.4,61,1,0,5,0.0019,21.5060,1.0329,0.000,0.000094,0.00549,,,,
1528,-82.6,82,0,1,7,0.0284,25.8340,0.9686,0.000,0.000094,0.00548,,,,
1529,90.5,41,1,0,3,-0.0028,97.3379,1.0298,0.000,0.000094,0.00547,,,,
1530,98.6,43,1,0,0,-0.0009,12.8698,0.9661,0.000,0.000093,0.00547,,,,
1531,101.5,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000093,0.00546,,,,
1532,103.7,11,1,0,1,-0.0000,26.5736,0.8520,0.000,0.000093,0.00545,,,,
1533,-49.0,5,0,1,0,0.0000,0.0000,0.0000,0.000,0.000093,0.00544,,,,
1534,-62.3,39,0,1,0,-0.0010,30.1321,0.8552,0.000,0.000093,0.00543,,,,
1535,-93.6,200,0,0,12,0.1206,17.9575,1.0647,0.000,0.000093,0.00542,,,,
1536,103.1,11,1,0,0,-0.0001,21.1013,1.0171,0.000,0.000093,0.00541,,,,
1537,-82.5,68,0,1,5,-0.0060,31.7500,0.9881,0.000,0.000093,0.00540,,,,
1538,-57.0,16,0,1,2,-0.0025,72.4921,1.0993,0.000,0.000092,0.00539,,,,
1539,-59.7,26,0,1,2,-0.0014,56.3861,0.9445,0.000,0.000092,0.00538,,,,
1540,78.2,87,1,0,3,-0.0398,12.0405,0.9187,0.000,0.000092,0.00537,,,,
1541,102.2,26,1,0,0,0.0002,28.2632,0.9598,0.000,0.000092,0.00536,,,,
1542,103.4,18,1,0,0,-0.0016,10.8011,0.8321,0.000,0.000092,0.00535,,,,
1543,-84.2,94,0,1,3,-0.0184,16.4162,0.8562,0.000,0.000092,0.00534,,,,
1544,-65.5,44,0,1,2,-0.0026,31.1500,1.0906,0.000,0.000092,0.00533,,,,
1545,93.8,50,1,0,0,0.0003,10.5445,0.9496,0.000,0.000091,0.00532,,,,
1546,80.3,40,1,0,6,0.0001,23.0645,0.9129,0.000,0.000091,0.00531,,,,
1547,98.5,25,1,0,0,-0.0009,18.8002,1.1891,0.000,0.000091,0.00530,,,,
1548,106.1,15,1,0,0,0.0002,20.4265,0.8470,0.000,0.000091,0.00529,,,,
1549,-59.6,52,0,1,0,0.0000,24.8827,0.8832,0.000,0.000091,0.00528,,,,
1550,105.0,200,1,0,0,0.0000,19.1556,0.8264,0.000,0.000091,0.00528,-63.7,0.30,0.0,4.2
1551,-53.7,28,0,1,0,-0.0004,66.2041,0.6849,0.000,0.000091,0.00527,,,,
1552,-50.3,16,0,1,0,-0.0015,93.8044,0.7740,0.000,0.000090,0.00526,,,,
1553,60.2,81,1,0,10,0.0080,20.8323,0.9079,0.000,0.000090,0.00525,,,,
1554,98.0,52,1,0,0,-0.0009,11.7988,1.0352,0.000,0.000090,0.00524,,,,
1555,-52.1,32,0,1,0,-0.0006,43.6768,0.8947,0.000,0.000090,0.00523,,,,
1556,-77.7,31,0,1,6,-0.0013,50.5175,0.7970,0.000,0.000090,0.00522,,,,
1557,-64.9,30,0,1,4,-0.0025,44.0832,1.0677,0.000,0.000090,0.00521,,,,
1558,107.7,11,1,0,0,0.0013,27.8845,0.8643,0.000,0.000090,0.00520,,,,
1559,-54.2,16,0,1,0,-0.0039,65.5514,0.8808,0.000,0.000090,0.00519,,,,
1560,-114.4,200,0,0,19,0.0047,28.4447,0.8518,0.000,0.000089,0.00518,,,,
1561,-75.1,34,0,1,6,-0.0012,45.3444,1.0702,0.000,0.000089,0.00517,,,,
1562,96.1,38,1,0,0,-0.0003,15.7071,0.9422,0.000,0.000089,0.00516,,,,
1563,97.7,32,1,0,0,0.0001,15.8495,1.0513,0.000,0.000089,0.00515,,,,
1564,44.8,152,1,0,3,-0.0316,9.5671,0.9912,0.000,0.000089,0.00514,,,,
1565,-61.7,23,0,1,2,-0.0062,44.9692,0.7967,0.000,0.000089,0.00513,,,,
1566,75.4,91,1,0,3,0.0384,8.8163,0.9893,0.000,0.000089,0.00512,,,,
1567,85.9,66,1,0,2,-0.0177,5.6278,0.7460,0.000,0.000088,0.00511,,,,
1568,-59.3,200,0,0,1,-0.0293,6.2725,0.8009,0.000,0.000088,0.00510,,,,
1569,-118.4,180,0,1,3,-0.0013,12.7549,0.8850,0.000,0.000088,0.00509,,,,
1570,-52.2,13,0,1,0,-0.0003,93.6150,0.6234,0.000,0.000088,0.00509,,,,
1571,91.7,59,1,0,1,0.0003,71.5798,1.0441,0.000,0.000088,0.00508,,,,
1572,88.7,51,1,0,3,0.0000,9.3469,0.8476,0.000,0.000088,0.00507,,,,
1573,-49.9,17,0,1,0,-0.0016,65.4457,0.8128,0.000,0.000088,0.00506,,,,
1574,-95.2,138,0,1,3,-0.0575,12.8809,0.6019,0.000,0.000088,0.00505,,,,
1575,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000087,0.00504,,,,
1576,101.0,24,1,0,0,-0.0000,18.5803,0.9251,0.000,0.000087,0.00503,,,,
1577,95.2,17,1,0,1,-0.0000,218.5339,0.9768,0.000,0.000087,0.00502,,,,
1578,-130.6,200,0,0,21,-0.1442,36.2721,0.7623,0.000,0.000087,0.00501,,,,
1579,58.0,78,1,0,10,-0.0329,13.3733,0.8756,0.000,0.000087,0.00500,,,,
1580,106.5,14,1,0,0,-0.0000,25.6578,0.9123,0.000,0.000087,0.00499,,,,
1581,103.2,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000087,0.00498,,,,
1582,-47.3,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000086,0.00497,,,,
1583,-90.6,74,0,1,6,-0.0029,52.1978,0.8396,0.000,0.000086,0.00496,,,,
1584,51.1,133,1,0,6,0.0068,11.0406,0.7205,0.000,0.000086,0.00495,,,,
1585,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000086,0.00494,,,,
1586,10.2,188,1,0,16,0.0012,24.1577,0.8641,0.000,0.000086,0.00493,,,,
1587,101.5,10,1,0,0,-0.0013,15.9569,0.9120,0.000,0.000086,0.00492,,,,
1588,-51.7,13,0,1,0,-0.0027,78.0562,1.0678,0.000,0.000086,0.00491,,,,
1589,53.5,148,1,0,5,-0.0338,8.4406,0.7591,0.000,0.000085,0.00490,,,,
1590,-116.0,125,0,1,11,-0.0025,33.1351,0.9075,0.000,0.000085,0.00490,,,,
1591,-55.6,24,0,1,0,0.0003,49.6332,1.0021,0.000,0.000085,0.00489,,,,
1592,-64.3,31,0,1,3,-0.0016,51.6706,0.6354,0.000,0.000085,0.00488,,,,
1593,-60.5,48,0,1,0,-0.0002,34.4592,0.7721,0.000,0.000085,0.00487,,,,
1594,-79.0,93,0,1,4,-0.0220,24.5176,0.7054,0.000,0.000085,0.00486,,,,
1595,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000085,0.00485,,,,
1596,-55.9,17,0,1,0,0.0003,108.1224,0.7921,0.000,0.000085,0.00484,,,,
