episode,ep_reward,ep_length,reached_goal,trap_hits,traffic_hits,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate,eval_avg_trap_hits,eval_avg_traffic_hits
647,-62.0,28,0,1,0,-0.0017,71.2455,1.1190,0.000,0.000213,0.01385,,,,
648,-58.5,34,0,1,2,-0.0010,44.2820,1.1312,0.000,0.000213,0.01384,,,,
649,93.2,99,1,0,2,-0.0053,14.5105,1.1183,0.000,0.000212,0.01383,,,,
650,-50.8,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000212,0.01383,-82.3,0.00,0.1,8.4
651,-50.1,200,0,0,6,-0.0481,6.7957,1.0015,0.045,0.000212,0.01382,,,,
652,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000212,0.01381,,,,
653,-89.9,126,0,1,5,-0.0038,19.1264,1.2230,0.000,0.000212,0.01380,,,,
654,-67.3,43,0,1,5,0.0017,29.7053,0.8651,0.000,0.000212,0.01379,,,,
655,-65.4,45,0,1,5,-0.0003,45.7939,0.9443,0.000,0.000212,0.01378,,,,
656,-76.6,77,0,1,4,0.0361,24.0672,1.2135,0.000,0.000211,0.01377,,,,
657,94.4,14,1,0,0,0.0033,129.9636,1.2719,0.000,0.000211,0.01376,,,,
658,67.4,80,1,0,7,-0.0192,17.2477,1.0913,0.000,0.000211,0.01375,,,,
659,12.1,199,1,0,6,0.0039,29.1864,0.8233,0.000,0.000211,0.01374,,,,
660,-84.4,36,0,1,3,0.0005,52.0404,0.7078,0.000,0.000211,0.01373,,,,
661,109.4,18,1,0,0,-0.0002,104.9772,0.9499,0.000,0.000211,0.01372,,,,
662,65.1,85,1,0,2,-0.0375,28.5678,1.1883,0.000,0.000211,0.01371,,,,
663,-50.8,41,0,1,0,-0.0002,44.5108,1.0684,0.000,0.000210,0.01370,,,,
664,87.3,65,1,0,3,-0.0081,20.8158,1.0768,0.000,0.000210,0.01369,,,,
665,101.8,14,1,0,0,0.0000,269.7924,1.1747,0.000,0.000210,0.01368,,,,
666,102.1,10,1,0,0,0.0008,86.0213,0.8708,0.000,0.000210,0.01367,,,,
667,-78.7,71,0,1,6,0.0151,25.8333,0.9621,0.000,0.000210,0.01366,,,,
668,-54.6,49,0,1,2,-0.0007,39.0140,1.0594,0.000,0.000210,0.01365,,,,
669,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000210,0.01364,,,,
670,107.8,23,1,0,0,-0.0025,55.3961,1.0439,0.000,0.000210,0.01364,,,,
671,-50.5,13,0,1,2,0.0023,140.7911,1.0498,0.000,0.000209,0.01363,,,,
672,99.8,20,1,0,0,-0.0007,33.4024,1.0194,0.000,0.000209,0.01362,,,,
673,106.5,31,1,0,0,0.0015,61.8279,1.0748,0.000,0.000209,0.01361,,,,
674,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000209,0.01360,,,,
675,-42.5,24,0,1,0,-0.0007,92.0844,1.0089,0.000,0.000209,0.01359,,,,
676,89.1,28,1,0,3,-0.0029,135.7945,1.0127,0.000,0.000209,0.01358,,,,
677,83.6,83,1,0,0,0.0416,60.9685,1.2018,0.000,0.000209,0.01357,,,,
678,81.9,23,1,0,6,-0.0027,46.2718,1.0168,0.000,0.000208,0.01356,,,,
679,105.2,9,1,0,0,-0.0015,70.4802,0.8655,0.000,0.000208,0.01355,,,,
680,-63.0,56,0,1,0,-0.0003,33.6395,0.9556,0.000,0.000208,0.01354,,,,
681,72.9,137,1,0,0,-0.0099,11.3255,0.8348,0.000,0.000208,0.01353,,,,
682,-60.6,18,0,1,3,-0.0063,58.7519,1.1079,0.000,0.000208,0.01352,,,,
683,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000208,0.01351,,,,
684,-91.6,87,0,1,5,0.0108,38.9441,1.1514,0.000,0.000208,0.01350,,,,
685,101.9,9,1,0,1,-0.0001,77.5715,0.8692,0.000,0.000208,0.01349,,,,
686,104.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000207,0.01348,,,,
687,61.1,129,1,0,1,-0.0082,13.7221,0.9626,0.004,0.000207,0.01347,,,,
688,98.9,33,1,0,0,-0.0002,32.1203,1.1325,0.000,0.000207,0.01346,,,,
689,98.8,46,1,0,0,-0.0022,81.0862,1.2471,0.000,0.000207,0.01345,,,,
690,103.1,39,1,0,1,-0.0002,36.5965,0.9697,0.000,0.000207,0.01345,,,,
691,94.7,38,1,0,1,-0.0060,88.3288,1.1339,0.000,0.000207,0.01344,,,,
692,67.5,68,1,0,10,0.0208,16.7681,1.0435,0.000,0.000207,0.01343,,,,
693,-62.7,51,0,1,3,-0.0022,33.5961,1.0087,0.000,0.000206,0.01342,,,,
694,-67.4,12,0,1,3,-0.0015,88.8238,1.3539,0.000,0.000206,0.01341,,,,
695,-51.9,29,0,1,2,0.0004,44.8018,1.1512,0.000,0.000206,0.01340,,,,
696,-46.8,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000206,0.01339,,,,
697,-49.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000206,0.01338,,,,
698,-50.3,8,0,1,0,-0.0049,136.5883,1.1261,0.000,0.000206,0.01337,,,,
699,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000206,0.01336,,,,
700,-68.6,4,0,0,0,-0.0333,13.2973,1.2814,0.018,0.000206,0.01335,-50.9,0.20,0.0,5.3
701,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000205,0.01334,,,,
702,101.4,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000205,0.01333,,,,
703,-50.1,81,0,1,0,-0.0624,17.1785,1.2060,0.000,0.000205,0.01332,,,,
704,82.5,106,1,0,4,0.0014,14.3810,1.0861,0.000,0.000205,0.01331,,,,
705,97.3,29,1,0,1,0.0012,35.1155,1.1470,0.000,0.000205,0.01330,,,,
706,103.5,29,1,0,0,-0.0005,52.6284,1.1469,0.000,0.000205,0.01329,,,,
707,37.5,151,1,0,9,0.0069,17.5979,1.3745,0.000,0.000205,0.01328,,,,
708,96.0,26,1,0,3,-0.0026,22.9448,1.1473,0.000,0.000204,0.01327,,,,
709,-79.8,200,0,0,0,0.0607,11.7692,1.3618,0.055,0.000204,0.01326,,,,
710,95.1,17,1,0,2,-0.0012,480.0533,0.9472,0.000,0.000204,0.01326,,,,
711,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000204,0.01325,,,,
712,99.8,27,1,0,0,-0.0007,37.4805,1.1377,0.000,0.000204,0.01324,,,,
713,93.4,49,1,0,0,0.0007,28.1067,1.2504,0.000,0.000204,0.01323,,,,
714,-61.5,77,0,1,2,-0.0407,29.9140,1.2180,0.000,0.000204,0.01322,,,,
715,-24.7,174,1,0,8,-0.0217,55.0427,1.2987,0.000,0.000203,0.01321,,,,
716,-63.2,26,0,1,2,-0.0020,40.6996,1.1069,0.000,0.000203,0.01320,,,,
717,-79.7,200,0,0,8,0.0202,14.9895,1.3011,0.000,0.000203,0.01319,,,,
718,-65.6,35,0,1,5,-0.0113,28.3152,1.1182,0.000,0.000203,0.01318,,,,
719,92.9,38,1,0,1,0.0008,22.8409,1.1763,0.000,0.000203,0.01317,,,,
720,86.2,72,1,0,0,0.0292,42.2136,1.0297,0.000,0.000203,0.01316,,,,
721,101.7,30,1,0,0,0.0001,55.0163,1.0378,0.000,0.000203,0.01315,,,,
722,-57.4,6,0,1,2,0.0000,0.0000,0.0000,0.000,0.000203,0.01314,,,,
723,-61.2,53,0,1,0,-0.0006,29.1596,1.1409,0.000,0.000202,0.01313,,,,
724,-64.1,200,0,0,0,0.0351,4.8752,0.9741,0.000,0.000202,0.01312,,,,
725,-50.3,13,0,1,0,0.0012,92.6342,0.9102,0.000,0.000202,0.01311,,,,
726,-44.7,12,0,1,0,-0.0042,128.9306,1.0392,0.000,0.000202,0.01310,,,,
727,76.7,43,1,0,7,0.0007,41.7540,1.0624,0.000,0.000202,0.01309,,,,
728,-74.1,68,0,1,3,0.0066,30.6124,1.1092,0.000,0.000202,0.01308,,,,
729,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000202,0.01307,,,,
730,-79.2,49,0,1,7,-0.0080,189.3459,1.2181,0.000,0.000201,0.01307,,,,
731,107.2,17,1,0,0,-0.0030,76.1096,0.9398,0.000,0.000201,0.01306,,,,
732,98.9,16,1,0,0,-0.0018,69.5170,1.2825,0.000,0.000201,0.01305,,,,
733,-104.9,200,0,0,7,0.0009,25.1157,1.0754,0.000,0.000201,0.01304,,,,
734,95.4,49,1,0,0,-0.0041,69.3612,1.0581,0.000,0.000201,0.01303,,,,
735,57.0,108,1,0,8,-0.0058,14.7264,0.9491,0.000,0.000201,0.01302,,,,
736,96.3,66,1,0,0,0.0115,19.5521,1.1341,0.000,0.000201,0.01301,,,,
737,-48.2,28,0,1,0,-0.0015,71.6129,1.0225,0.000,0.000201,0.01300,,,,
738,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000200,0.01299,,,,
739,-81.1,121,0,1,3,-0.0079,16.8662,1.1052,0.004,0.000200,0.01298,,,,
740,58.0,104,1,0,10,0.0112,22.4584,1.0539,0.000,0.000200,0.01297,,,,
741,71.8,78,1,0,8,-0.0421,15.3781,1.0277,0.000,0.000200,0.01296,,,,
742,-51.2,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000200,0.01295,,,,
743,-78.8,200,0,0,11,-0.0236,11.9913,0.9140,0.011,0.000200,0.01294,,,,
744,77.3,85,1,0,5,0.0049,18.1625,0.9027,0.000,0.000200,0.01293,,,,
745,-50.4,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000199,0.01292,,,,
746,-49.3,9,0,1,0,0.0034,137.7105,0.9749,0.000,0.000199,0.01291,,,,
747,84.8,43,1,0,6,0.0015,47.3779,1.1475,0.000,0.000199,0.01290,,,,
748,-66.9,45,0,1,5,-0.0020,25.0128,0.9744,0.000,0.000199,0.01289,,,,
749,-57.8,44,0,1,0,-0.0033,32.7934,1.0264,0.000,0.000199,0.01288,,,,
750,-50.6,200,0,0,30,0.0440,4.5957,1.0580,0.063,0.000199,0.01288,-42.8,0.20,0.2,7.8
751,71.7,100,1,0,6,0.0082,29.8753,1.2183,0.000,0.000199,0.01287,,,,
752,-80.8,60,0,1,3,-0.0030,23.9548,1.0971,0.000,0.000198,0.01286,,,,
753,104.1,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000198,0.01285,,,,
754,-122.0,161,0,1,15,0.0007,20.2216,0.9233,0.000,0.000198,0.01284,,,,
755,-93.9,124,0,1,10,0.0006,18.8676,0.9097,0.000,0.000198,0.01283,,,,
756,106.9,16,1,0,0,-0.0002,80.4114,0.9694,0.000,0.000198,0.01282,,,,
757,58.7,109,1,0,12,-0.0031,26.4454,0.8993,0.000,0.000198,0.01281,,,,
758,101.5,16,1,0,0,0.0043,90.8362,1.1777,0.000,0.000198,0.01280,,,,
759,-47.0,8,0,1,0,0.0007,121.4848,1.0371,0.000,0.000198,0.01279,,,,
760,-55.1,16,0,1,0,-0.0001,80.8418,1.1842,0.000,0.000197,0.01278,,,,
761,89.4,54,1,0,1,-0.0000,40.6905,1.1348,0.000,0.000197,0.01277,,,,
762,-51.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000197,0.01276,,,,
763,-63.7,30,0,1,0,-0.0012,45.1551,1.1402,0.000,0.000197,0.01275,,,,
764,67.9,51,1,0,8,0.0006,19.3591,1.1223,0.000,0.000197,0.01274,,,,
765,104.8,24,1,0,0,-0.0011,88.1244,1.0862,0.000,0.000197,0.01273,,,,
766,101.5,13,1,0,1,-0.0009,318.4834,0.9453,0.000,0.000197,0.01272,,,,
767,-52.1,14,0,1,0,-0.0007,108.1032,1.2428,0.000,0.000196,0.01271,,,,
768,101.3,29,1,0,0,-0.0004,57.1857,0.8395,0.000,0.000196,0.01270,,,,
769,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000196,0.01269,,,,
770,71.7,81,1,0,6,-0.0178,20.4495,1.0251,0.000,0.000196,0.01269,,,,
771,89.6,56,1,0,4,-0.0003,172.6354,0.9342,0.000,0.000196,0.01268,,,,
772,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000196,0.01267,,,,
773,-55.7,19,0,1,0,-0.0005,56.4356,1.2323,0.000,0.000196,0.01266,,,,
774,112.2,16,1,0,0,-0.0014,112.6907,0.9581,0.000,0.000196,0.01265,,,,
775,94.5,64,1,0,3,0.0003,26.0652,0.9819,0.000,0.000195,0.01264,,,,
776,78.2,30,1,0,5,-0.0005,57.2663,1.1705,0.000,0.000195,0.01263,,,,
777,-74.5,60,0,1,6,-0.0004,18.1162,1.1809,0.000,0.000195,0.01262,,,,
778,63.0,104,1,0,0,0.0214,27.2485,0.9117,0.000,0.000195,0.01261,,,,
779,105.8,17,1,0,0,-0.0008,57.1585,0.9960,0.000,0.000195,0.01260,,,,
780,-59.3,26,0,1,4,-0.0032,65.9139,1.1359,0.000,0.000195,0.01259,,,,
781,-59.0,41,0,1,1,0.0005,31.2645,1.2065,0.000,0.000195,0.01258,,,,
782,99.3,23,1,0,2,-0.0014,26.9872,1.0220,0.000,0.000194,0.01257,,,,
783,93.1,17,1,0,3,-0.0007,36.9827,1.0755,0.000,0.000194,0.01256,,,,
784,100.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000194,0.01255,,,,
785,74.9,44,1,0,5,-0.0075,118.3581,1.1745,0.000,0.000194,0.01254,,,,
786,100.1,7,1,0,0,0.0000,0.0000,0.0000,0.000,0.000194,0.01253,,,,
787,-47.1,13,0,1,0,-0.0006,115.5323,1.1274,0.000,0.000194,0.01252,,,,
788,87.4,71,1,0,0,0.0156,100.6672,1.1067,0.000,0.000194,0.01251,,,,
789,-49.7,13,0,1,0,0.0001,91.1558,0.9407,0.000,0.000193,0.01250,,,,
790,-49.5,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000193,0.01249,,,,
791,-56.1,23,0,1,3,0.0033,52.5107,0.9354,0.000,0.000193,0.01249,,,,
792,74.2,44,1,0,8,-0.0011,24.6960,1.0434,0.000,0.000193,0.01248,,,,
793,102.0,18,1,0,0,0.0005,23.7567,1.0275,0.000,0.000193,0.01247,,,,
794,66.4,75,1,0,10,0.0117,15.3462,1.0855,0.000,0.000193,0.01246,,,,
795,60.9,61,1,0,11,0.0004,20.7020,1.1350,0.000,0.000193,0.01245,,,,
796,-48.6,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000193,0.01244,,,,
797,80.3,71,1,0,0,-0.0278,23.8821,1.1042,0.000,0.000192,0.01243,,,,
798,99.9,9,1,0,1,0.0003,41.9399,1.1256,0.000,0.000192,0.01242,,,,
799,103.5,13,1,0,0,0.0053,66.9326,1.0401,0.000,0.000192,0.01241,,,,
800,-104.3,200,0,0,15,-0.0270,60.9763,1.2876,0.000,0.000192,0.01240,-130.8,0.10,0.1,9.6
801,77.5,41,1,0,7,-0.0002,157.0998,0.9277,0.000,0.000192,0.01239,,,,
802,102.4,44,1,0,0,-0.0000,81.2025,1.1406,0.000,0.000192,0.01238,,,,
803,-71.4,82,0,1,4,-0.0003,20.7580,0.9520,0.000,0.000192,0.01237,,,,
804,84.0,90,1,0,3,-0.0068,25.5430,1.1335,0.000,0.000191,0.01236,,,,
805,-49.7,8,0,1,0,-0.0157,116.8897,1.0881,0.000,0.000191,0.01235,,,,
806,97.5,54,1,0,0,0.0028,17.8520,1.1844,0.000,0.000191,0.01234,,,,
807,59.8,152,1,0,0,-0.0042,16.8639,1.0075,0.003,0.000191,0.01233,,,,
808,-58.1,20,0,1,0,-0.0008,47.3465,1.2318,0.000,0.000191,0.01232,,,,
809,103.6,33,1,0,0,-0.0008,27.2263,1.1754,0.000,0.000191,0.01231,,,,
810,-58.1,69,0,1,0,-0.0232,17.1995,1.0073,0.000,0.000191,0.01230,,,,
811,99.7,44,1,0,0,-0.0027,22.4578,1.0018,0.000,0.000191,0.01230,,,,
812,105.6,16,1,0,0,0.0007,39.3444,1.1219,0.000,0.000190,0.01229,,,,
813,-51.2,13,0,1,0,-0.0013,70.8661,1.2603,0.000,0.000190,0.01228,,,,
814,92.5,71,1,0,1,0.0131,117.0032,1.1937,0.000,0.000190,0.01227,,,,
815,-51.3,9,0,1,0,-0.0057,98.1711,1.0688,0.000,0.000190,0.01226,,,,
816,-63.0,41,0,1,2,-0.0032,28.9986,1.0856,0.000,0.000190,0.01225,,,,
817,-51.2,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000190,0.01224,,,,
818,99.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000190,0.01223,,,,
819,103.3,37,1,0,0,0.0031,38.0209,1.1586,0.000,0.000189,0.01222,,,,
820,-57.9,51,0,1,0,-0.0001,25.2800,1.1829,0.000,0.000189,0.01221,,,,
821,-51.2,26,0,1,3,-0.0038,60.7322,0.9813,0.000,0.000189,0.01220,,,,
822,60.0,162,1,0,0,-0.0061,8.4147,1.1677,0.000,0.000189,0.01219,,,,
823,-72.9,58,0,1,4,-0.0008,21.6903,1.0712,0.000,0.000189,0.01218,,,,
824,-42.5,13,0,1,0,-0.0019,116.7804,1.1407,0.000,0.000189,0.01217,,,,
825,-74.2,200,0,0,15,0.0506,14.7630,0.9010,0.000,0.000189,0.01216,,,,
826,-70.3,19,0,1,5,-0.0009,54.1257,1.1986,0.000,0.000188,0.01215,,,,
827,83.6,36,1,0,5,-0.0001,19.5550,0.9687,0.000,0.000188,0.01214,,,,
828,86.5,37,1,0,4,-0.0039,88.0920,0.9410,0.000,0.000188,0.01213,,,,
829,-48.7,23,0,1,3,-0.0027,72.1534,0.9871,0.000,0.000188,0.01212,,,,
830,98.0,26,1,0,0,-0.0136,195.1568,1.0054,0.000,0.000188,0.01212,,,,
831,-116.0,140,0,1,11,-0.0303,25.2713,0.8937,0.000,0.000188,0.01211,,,,
832,97.8,31,1,0,0,0.0006,18.3752,1.0953,0.000,0.000188,0.01210,,,,
833,-69.7,47,0,1,4,-0.0003,33.7651,1.0232,0.000,0.000188,0.01209,,,,
834,-49.9,10,0,1,0,-0.0035,110.4304,1.1651,0.000,0.000187,0.01208,,,,
835,-46.2,11,0,1,0,-0.0001,107.4479,1.0091,0.000,0.000187,0.01207,,,,
836,-49.3,15,0,1,0,-0.0000,99.7069,1.3711,0.000,0.000187,0.01206,,,,
837,-49.1,2,0,1,0,0.0000,0.0000,0.0000,0.000,0.000187,0.01205,,,,
838,-65.3,31,0,1,2,-0.0007,50.0771,1.1298,0.000,0.000187,0.01204,,,,
839,77.8,76,1,0,3,-0.0694,19.1017,0.9667,0.000,0.000187,0.01203,,,,
840,83.2,120,1,0,0,0.0013,14.1795,1.1944,0.000,0.000187,0.01202,,,,
841,99.6,30,1,0,0,-0.0002,29.5664,1.1324,0.000,0.000186,0.01201,,,,
842,-97.0,54,0,1,3,0.0001,59.2632,1.0319,0.000,0.000186,0.01200,,,,
843,31.7,142,1,0,16,0.0492,25.2749,1.0368,0.000,0.000186,0.01199,,,,
844,-52.1,6,0,1,0,0.0000,0.0000,0.0000,0.000,0.000186,0.01198,,,,
845,-70.3,114,0,1,3,0.0137,17.1418,0.9274,0.000,0.000186,0.01197,,,,
846,-98.0,164,0,1,3,0.0063,21.8269,1.2445,0.000,0.000186,0.01196,,,,
847,98.6,26,1,0,0,-0.0004,17.4322,1.0535,0.000,0.000186,0.01195,,,,
848,98.4,11,1,0,0,0.0017,82.2955,1.1758,0.000,0.000186,0.01194,,,,
849,-78.8,72,0,1,9,0.1520,42.5599,1.0806,0.000,0.000185,0.01193,,,,
850,105.3,200,1,0,24,0.0008,48.5944,0.9934,0.000,0.000185,0.01193,-56.9,0.20,0.1,6.8
851,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000185,0.01192,,,,
852,-48.1,9,0,1,0,0.0003,111.8484,1.0023,0.000,0.000185,0.01191,,,,
853,-50.2,14,0,1,2,0.0003,82.1853,1.0179,0.000,0.000185,0.01190,,,,
854,-113.0,145,0,1,8,-0.0051,24.3978,1.2074,0.000,0.000185,0.01189,,,,
855,28.3,173,1,0,16,0.0084,11.9761,0.8902,0.000,0.000185,0.01188,,,,
856,-51.9,12,0,1,0,-0.0055,105.5354,1.1797,0.000,0.000184,0.01187,,,,
857,94.8,72,1,0,0,0.0355,21.8882,1.1564,0.000,0.000184,0.01186,,,,
858,-52.1,17,0,1,2,0.0002,68.8636,1.0618,0.000,0.000184,0.01185,,,,
859,104.1,10,1,0,0,-0.0003,57.6331,0.9845,0.000,0.000184,0.01184,,,,
860,-79.8,102,0,1,3,-0.0040,17.2173,0.9768,0.000,0.000184,0.01183,,,,
861,100.9,2,1,0,0,0.0000,0.0000,0.0000,0.000,0.000184,0.01182,,,,
862,82.7,35,1,0,4,-0.0003,162.7090,1.0421,0.000,0.000184,0.01181,,,,
863,-61.2,29,0,1,3,-0.0036,35.4070,1.1317,0.000,0.000183,0.01180,,,,
864,85.9,54,1,0,0,0.0027,16.0062,1.0671,0.000,0.000183,0.01179,,,,
865,103.0,11,1,0,0,-0.0002,56.7435,0.9151,0.000,0.000183,0.01178,,,,
866,83.0,36,1,0,5,0.0005,25.8078,1.0970,0.000,0.000183,0.01177,,,,
867,107.2,23,1,0,0,-0.0008,52.2510,1.0191,0.000,0.000183,0.01176,,,,
868,-133.1,199,0,1,8,0.0085,20.2681,1.0050,0.000,0.000183,0.01175,,,,
869,-43.7,16,0,1,0,0.0006,104.1035,1.0562,0.000,0.000183,0.01174,,,,
870,102.8,13,1,0,0,-0.0003,38.5102,1.0192,0.000,0.000183,0.01174,,,,
871,99.4,21,1,0,0,0.0011,40.0754,1.1290,0.000,0.000182,0.01173,,,,
872,104.1,10,1,0,0,0.0005,48.8505,1.0397,0.000,0.000182,0.01172,,,,
873,100.2,10,1,0,0,0.0033,79.9211,1.2755,0.000,0.000182,0.01171,,,,
874,-70.0,200,0,0,6,-0.0430,67.3532,1.1892,0.000,0.000182,0.01170,,,,
875,-110.6,151,0,1,8,0.0064,64.5307,1.0840,0.008,0.000182,0.01169,,,,
876,100.4,31,1,0,1,-0.0095,117.5868,1.1350,0.000,0.000182,0.01168,,,,
877,64.1,69,1,0,5,-0.0267,19.2356,0.9347,0.000,0.000182,0.01167,,,,
878,-158.6,200,0,0,18,-0.0241,58.3575,1.2457,0.001,0.000181,0.01166,,,,
879,-50.9,30,0,1,0,-0.0015,54.9260,1.1704,0.000,0.000181,0.01165,,,,
880,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000181,0.01164,,,,
881,90.4,41,1,0,4,-0.0004,168.5125,0.9952,0.000,0.000181,0.01163,,,,
882,-53.3,31,0,1,3,-0.0024,50.1279,1.0700,0.000,0.000181,0.01162,,,,
883,-49.9,4,0,1,0,0.0000,0.0000,0.0000,0.000,0.000181,0.01161,,,,
884,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000181,0.01160,,,,
885,-58.8,14,0,1,3,-0.0021,65.8263,0.9417,0.000,0.000181,0.01159,,,,
886,105.2,34,1,0,0,-0.0007,30.3614,1.0530,0.000,0.000180,0.01158,,,,
887,-57.4,20,0,1,0,-0.0021,71.8002,1.2120,0.000,0.000180,0.01157,,,,
888,48.5,144,1,0,6,-0.0361,19.9438,1.2309,0.000,0.000180,0.01156,,,,
889,-58.2,33,0,1,3,0.0017,39.4581,1.0181,0.000,0.000180,0.01155,,,,
890,91.5,71,1,0,2,0.0144,41.8242,1.1543,0.000,0.000180,0.01154,,,,
891,102.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000180,0.01154,,,,
892,-111.3,122,0,1,12,-0.0019,28.4049,0.9060,0.000,0.000180,0.01153,,,,
893,103.5,16,1,0,0,-0.0034,236.9701,0.9317,0.000,0.000179,0.01152,,,,
894,-51.5,200,0,0,3,-0.0302,7.3131,1.1090,0.021,0.000179,0.01151,,,,
895,-117.7,200,0,0,26,0.0382,35.9122,0.9594,0.000,0.000179,0.01150,,,,
896,-50.0,1,0,1,0,0.0000,0.0000,0.0000,0.000,0.000179,0.01149,,,,
897,104.8,13,1,0,0,-0.0031,277.0734,0.9080,0.000,0.000179,0.01148,,,,
898,104.5,6,1,0,0,0.0000,0.0000,0.0000,0.000,0.000179,0.01147,,,,
899,-101.3,200,0,0,19,0.0124,28.2608,0.9495,0.000,0.000179,0.01146,,,,
900,-46.4,200,0,0,0,0.0003,107.9334,1.0953,0.000,0.000179,0.01145,-154.1,0.10,0.0,7.2
901,72.6,91,1,0,5,0.0431,53.2611,1.0923,0.000,0.000178,0.01144,,,,
902,105.2,9,1,0,0,-0.0014,93.0051,0.9102,0.000,0.000178,0.01143,,,,
903,-96.4,72,0,1,15,0.1164,48.4869,0.8551,0.000,0.000178,0.01142,,,,
904,-49.9,7,0,1,0,0.0000,0.0000,0.0000,0.000,0.000178,0.01141,,,,
905,99.7,11,1,0,0,0.0016,122.7896,1.0618,0.000,0.000178,0.01140,,,,
906,100.7,4,1,0,0,0.0000,0.0000,0.0000,0.000,0.000178,0.01139,,,,
907,104.6,12,1,0,0,0.0037,144.1724,1.0808,0.000,0.000178,0.01138,,,,
908,64.0,66,1,0,3,0.0111,59.4074,1.2610,0.000,0.000177,0.01137,,,,
909,-65.0,42,0,1,2,-0.0041,30.1035,0.8991,0.000,0.000177,0.01136,,,,
910,62.6,87,1,0,9,0.0017,19.2515,0.9864,0.000,0.000177,0.01136,,,,
911,-46.9,11,0,1,0,0.0017,125.3079,1.0192,0.000,0.000177,0.01135,,,,
912,97.8,14,1,0,2,0.0001,41.3880,0.9313,0.000,0.000177,0.01134,,,,
913,-50.2,3,0,1,0,0.0000,0.0000,0.0000,0.000,0.000177,0.01133,,,,
914,103.5,10,1,0,0,0.0017,87.7407,0.8197,0.000,0.000177,0.01132,,,,
915,68.8,60,1,0,8,-0.0026,30.6132,1.0778,0.000,0.000176,0.01131,,,,
916,-56.4,46,0,1,0,0.0002,57.4198,1.1044,0.000,0.000176,0.01130,,,,
917,91.7,8,1,0,3,-0.0031,645.9561,0.8032,0.000,0.000176,0.01129,,,,
918,104.5,14,1,0,0,-0.0021,56.8050,0.9348,0.000,0.000176,0.01128,,,,
919,-60.2,42,0,1,0,-0.0013,31.2731,1.1934,0.000,0.000176,0.01127,,,,
920,100.0,37,1,0,3,0.0001,46.3596,0.9278,0.000,0.000176,0.01126,,,,
921,100.0,1,1,0,0,0.0000,0.0000,0.0000,0.000,0.000176,0.01125,,,,
922,104.6,20,1,0,0,-0.0005,59.8938,0.9151,0.000,0.000176,0.01124,,,,
923,-171.1,200,0,0,32,0.0324,68.5338,0.9084,0.000,0.000175,0.01123,,,,
924,78.5,70,1,0,8,0.0123,21.7160,1.0143,0.000,0.000175,0.01122,,,,
925,32.2,192,1,0,9,-0.0007,27.0131,1.0517,0.000,0.000175,0.01121,,,,
926,-45.5,25,0,1,0,-0.0007,87.4054,1.0701,0.000,0.000175,0.01120,,,,
927,-94.6,94,0,1,4,-0.0261,27.1549,1.1770,0.000,0.000175,0.01119,,,,
928,97.7,44,1,0,3,-0.0002,146.8944,0.9989,0.000,0.000175,0.01118,,,,
929,89.0,42,1,0,3,0.0005,29.2508,1.1060,0.000,0.000175,0.01117,,,,
930,99.8,3,1,0,0,0.0000,0.0000,0.0000,0.000,0.000174,0.01116,,,,
931,96.4,41,1,0,0,0.0002,45.0424,1.0009,0.000,0.000174,0.01116,,,,
932,-49.9,29,0,1,0,-0.0006,64.9912,1.1736,0.000,0.000174,0.01115,,,,
933,-90.5,200,0,0,19,-0.0070,21.9383,0.9195,0.000,0.000174,0.01114,,,,
