episode,ep_length,outcome,thief_reward,police0_reward,police1_reward,thief_pg_loss,thief_vf_loss,thief_entropy,police0_pg_loss,police0_vf_loss,police0_entropy,police1_pg_loss,police1_vf_loss,police1_entropy,thief_lr,police_lr,eval_catch_rate,eval_escape_rate,eval_trap_rate,eval_timeout_rate,eval_avg_steps
811,22,escaped,114.9,-52.1,-52.1,-0.0002,0.0354,0.1120,-0.0097,0.0566,0.7755,-0.0081,0.0469,0.7644,0.000050,0.000100,,,,,
812,16,escaped,111.5,-51.5,-51.5,-0.0001,0.0236,0.0775,-0.0128,0.0341,0.9319,-0.0015,0.0292,0.5929,0.000050,0.000100,,,,,
813,109,escaped,91.2,-60.8,-60.8,-0.0048,1.4101,0.0390,0.0076,0.7462,0.9644,-0.0015,0.7219,0.4351,0.000050,0.000100,,,,,
814,10,escaped,108.1,-50.9,-50.9,-0.0022,0.0471,0.2778,-0.0040,0.0301,0.7702,-0.0014,0.0485,0.7131,0.000050,0.000100,,,,,
815,53,escaped,108.8,-55.2,-55.2,0.0001,1.9115,0.2228,-0.0001,0.4619,0.7115,-0.0077,0.4823,0.8046,0.000050,0.000100,,,,,
816,13,escaped,110.8,-51.2,-51.2,-0.0006,0.0320,0.1099,-0.0007,0.0150,0.6869,0.0020,0.0151,0.8157,0.000050,0.000100,,,,,
817,10,escaped,108.1,-50.9,-50.9,-0.0001,0.0224,0.0646,-0.0078,0.0799,0.8123,-0.0080,0.1057,0.6344,0.000050,0.000100,,,,,
818,19,escaped,100.9,-51.8,-51.8,-0.0000,4.9535,0.0323,-0.0014,0.0577,0.7238,0.0019,0.0321,0.8160,0.000050,0.000100,,,,,
819,20,caught,-86.9,48.1,98.1,0.0001,998.7432,0.0879,-0.0064,249.7041,0.8089,0.0022,304.3734,0.6937,0.000050,0.000100,,,,,
820,30,escaped,114.1,-52.9,-52.9,-0.0001,0.2523,0.0814,0.0005,0.1994,0.6740,-0.0102,0.2487,0.7209,0.000050,0.000100,,,,,
821,8,caught,-93.7,99.3,49.3,-0.0000,721.1005,0.0411,-0.0039,640.5648,0.9679,-0.0002,164.9651,0.3294,0.000050,0.000100,,,,,
822,53,escaped,100.8,-55.2,-55.2,-0.0001,2.7873,0.2206,-0.0021,0.5398,0.7728,-0.0007,0.5421,0.8702,0.000050,0.000100,,,,,
823,9,escaped,105.2,-50.8,-50.8,-0.0010,569.3637,0.2151,-0.0217,169.7081,0.8570,-0.0023,233.4739,0.6520,0.000050,0.000100,,,,,
824,16,escaped,113.5,-51.5,-51.5,-0.0000,0.1398,0.0850,-0.0015,4.8198,0.8151,-0.0097,0.0547,0.6888,0.000050,0.000100,,,,,
825,10,caught,-93.9,49.1,99.1,0.0001,521.6961,0.2925,0.0015,128.2824,0.7809,-0.0024,492.6654,0.7355,0.000050,0.000100,,,,,
826,4,caught,-99.3,49.7,99.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
827,25,escaped,107.6,-52.4,-52.4,-0.0007,205.9113,0.0840,-0.0070,51.7407,0.8254,0.0062,67.8656,0.6821,0.000050,0.000100,,,,,
828,53,escaped,102.8,-55.2,-55.2,-0.0000,6.9023,0.2248,-0.0003,1.3765,0.7777,-0.0017,0.7557,0.8255,0.000050,0.000100,,,,,
829,50,caught,-99.9,45.1,95.1,-0.0004,80.7346,0.0800,-0.0006,25.7595,0.7645,-0.0005,155.3330,0.7455,0.000050,0.000100,,,,,
830,16,escaped,109.5,-51.5,-51.5,-0.0033,0.0821,0.1577,0.0017,0.2316,0.7857,-0.0002,0.0702,0.6901,0.000050,0.000100,,,,,
831,53,escaped,105.5,-55.2,-55.2,-0.0001,9.8309,0.3062,-0.0006,0.4410,0.7772,0.0001,0.4070,0.8050,0.000050,0.000100,,,,,
832,45,escaped,72.4,-54.4,-54.4,0.0002,43.6848,0.1118,-0.0004,0.3351,0.9029,0.0008,0.8407,0.4361,0.000050,0.000100,,,,,
833,8,caught,-95.7,99.3,49.3,0.0002,695.5582,0.1707,0.0001,636.8248,0.9538,-0.0004,162.1981,0.2923,0.000050,0.000100,,,,,
834,8,escaped,104.3,-50.7,-50.7,-0.0001,0.0236,0.1004,-0.0072,0.1145,0.8322,-0.0161,0.0825,0.6292,0.000050,0.000100,,,,,
835,10,escaped,102.1,-50.9,-50.9,0.0001,75.4397,0.1684,-0.0032,248.3207,0.7165,-0.0025,401.3537,0.4656,0.000050,0.000100,,,,,
836,72,escaped,98.6,-57.1,-57.1,-0.0503,5.9931,0.0586,0.0610,0.5455,0.6884,0.0581,0.2441,0.7109,0.000050,0.000100,,,,,
837,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
838,41,caught,-157.9,96.0,46.0,-0.0000,168.5203,0.0000,-0.0011,125.1453,0.9775,0.0000,32.2550,0.2239,0.000050,0.000100,,,,,
839,13,escaped,110.8,-51.2,-51.2,-0.0030,0.1122,0.1350,-0.0046,0.1331,0.7113,-0.0135,0.0184,0.6373,0.000050,0.000100,,,,,
840,4,escaped,102.7,-50.3,-50.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
841,14,escaped,99.7,-51.3,-51.3,-0.0013,0.7425,0.0935,-0.0019,0.0187,0.7550,0.0049,0.0733,0.5230,0.000050,0.000100,,,,,
842,54,caught,-98.3,44.7,94.7,-0.0001,74.1572,0.1267,0.0012,23.6939,0.7300,0.0004,30.9451,0.5764,0.000050,0.000100,,,,,
843,103,escaped,101.8,-60.2,-60.2,0.0094,1.8404,0.2030,0.0035,0.9546,0.7246,0.0080,25.8540,0.6748,0.000050,0.000100,,,,,
844,14,trap,-50.3,-1.4,-1.4,0.0128,109.5115,0.1603,-0.0013,0.1259,1.0353,-0.0032,0.1222,0.2303,0.000050,0.000100,,,,,
845,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
846,12,escaped,107.9,-51.1,-51.1,-0.0000,0.0338,0.1228,-0.0031,0.0583,0.8391,0.0023,0.2004,0.5396,0.000050,0.000100,,,,,
847,63,escaped,105.8,-56.2,-56.2,-0.0000,3.0924,0.0368,-0.0001,0.5735,0.9741,-0.0031,0.5794,0.3292,0.000050,0.000100,,,,,
848,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
849,22,escaped,103.6,-52.1,-52.1,0.0001,12.8321,0.0915,-0.0003,0.1156,0.6797,0.0007,4.8985,0.5899,0.000050,0.000100,,,,,
850,7,trap,-44.6,-0.7,-0.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
851,8,escaped,106.3,-50.7,-50.7,-0.0000,0.0220,0.0445,-0.0042,0.0762,0.7906,-0.0024,0.0903,0.5769,0.000050,0.000100,,,,,
852,52,escaped,97.9,-55.1,-55.1,-0.0005,1.3235,0.2957,-0.0000,0.5139,0.7500,-0.0005,0.4487,0.7192,0.000050,0.000100,,,,,
853,17,escaped,87.1,-51.6,-51.6,-0.0007,31.6345,0.1194,-0.0086,0.0615,0.9287,0.0029,0.1342,0.4444,0.000050,0.000100,,,,,
854,12,escaped,107.9,-51.1,-51.1,-0.0001,0.0793,0.0707,-0.0056,0.0582,0.8962,-0.0002,0.0806,0.5028,0.000050,0.000100,,,,,
855,1,escaped,100.0,-50.0,-50.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
856,13,escaped,110.8,-51.2,-51.2,-0.0005,0.0601,0.1534,-0.0144,0.0592,0.7665,-0.0142,0.0999,0.6577,0.000050,0.000100,,,,,
857,13,escaped,110.8,-51.2,-51.2,-0.0009,0.1724,0.1789,0.0030,0.0592,0.8784,0.0009,0.0567,0.5582,0.000050,0.000100,,,,,
858,8,escaped,106.3,-50.7,-50.7,-0.0017,0.0138,0.2579,-0.0118,0.0725,0.7959,-0.0247,0.0865,0.7426,0.000050,0.000100,,,,,
859,26,escaped,106.5,-52.5,-52.5,-0.0004,0.6163,0.0661,-0.0010,0.1737,0.7311,-0.0059,0.2465,0.7287,0.000050,0.000100,,,,,
860,7,caught,-98.6,99.4,49.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
861,62,escaped,102.9,-56.1,-56.1,-0.0005,1.8907,0.3220,-0.0000,0.4909,0.7657,-0.0008,0.4590,0.7582,0.000050,0.000100,,,,,
862,11,escaped,105.0,-51.0,-51.0,-0.0003,0.0455,0.1375,-0.0019,0.0598,0.9201,-0.0027,0.0360,0.6271,0.000050,0.000100,,,,,
863,9,escaped,107.2,-50.8,-50.8,-0.0001,0.0311,0.1435,-0.0020,0.0747,0.8962,-0.0063,0.0408,0.6688,0.000050,0.000100,,,,,
864,8,caught,-95.7,49.3,99.3,-0.0000,669.1114,0.0582,0.0027,160.7910,0.7925,0.0036,629.2505,0.7746,0.000050,0.000100,,,,,
865,68,escaped,110.3,-56.7,-56.7,-0.0132,3.2683,0.0719,-0.0071,0.3708,0.7586,-0.0059,0.3683,0.7425,0.000050,0.000100,,,,,
866,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
867,8,escaped,104.3,-50.7,-50.7,-0.0002,0.0326,0.0940,0.0015,0.0379,0.7920,-0.0130,0.0141,0.8352,0.000050,0.000100,,,,,
868,24,escaped,103.4,-52.3,-52.3,-0.0001,5.6047,0.1081,-0.0078,0.1481,0.8522,-0.0028,0.1224,0.6648,0.000050,0.000100,,,,,
869,22,escaped,103.6,-52.1,-52.1,-0.0007,239.7414,0.2048,-0.0029,105.0576,0.7672,0.0065,57.5494,0.7885,0.000050,0.000100,,,,,
870,31,escaped,115.0,-53.0,-53.0,-0.0007,0.1914,0.1287,-0.0204,9.8775,0.6972,-0.0018,6.1147,0.6989,0.000050,0.000100,,,,,
871,64,escaped,102.7,-56.3,-56.3,-0.0008,13.9018,0.1305,-0.0016,0.3561,0.7758,0.0024,0.7091,0.7591,0.000050,0.000100,,,,,
872,23,escaped,117.8,-52.2,-52.2,-0.0002,0.3742,0.0790,-0.0054,0.2571,0.7942,-0.0007,140.4571,0.6884,0.000050,0.000100,,,,,
873,38,escaped,98.0,-53.7,-53.7,-0.0005,6.3387,0.1423,-0.0026,1.1731,0.5285,-0.0088,0.4931,0.6094,0.000050,0.000100,,,,,
874,53,escaped,108.8,-55.2,-55.2,0.0003,6.2755,0.1902,-0.0028,0.6389,0.7978,-0.0022,19.6288,0.8576,0.000050,0.000100,,,,,
875,13,escaped,110.8,-51.2,-51.2,-0.0002,0.0563,0.1092,-0.0018,0.2097,0.7943,-0.0037,0.1053,0.7998,0.000050,0.000100,,,,,
876,6,caught,-97.5,49.5,99.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
877,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
878,23,escaped,106.5,-52.2,-52.2,0.0002,11.9867,0.0959,-0.0029,0.1658,0.7799,-0.0013,0.3057,0.7861,0.000050,0.000100,,,,,
879,200,timeout,-91.6,-49.9,-49.9,-0.0406,97.9955,0.1150,-0.0337,2.7612,0.8633,-0.0136,2.5776,0.7384,0.000050,0.000100,,,,,
880,12,escaped,107.9,-51.1,-51.1,-0.0000,0.1021,0.0648,-0.0016,0.0995,0.9539,-0.0150,0.0860,0.5900,0.000050,0.000100,,,,,
881,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
882,54,escaped,113.7,-55.3,-55.3,-0.0001,0.9866,0.2179,0.0015,0.3526,0.7762,-0.0033,0.3829,0.8336,0.000050,0.000100,,,,,
883,27,escaped,107.4,-52.6,-52.6,-0.0000,0.6919,0.0817,-0.0010,1.6088,0.5214,0.0001,91.3416,0.5792,0.000050,0.000100,,,,,
884,15,escaped,108.6,-51.4,-51.4,-0.0014,0.1386,0.1392,-0.0006,0.1862,0.8022,0.0003,0.2273,0.6968,0.000050,0.000100,,,,,
885,16,escaped,113.5,-51.5,-51.5,-0.0016,0.1952,0.1535,-0.0103,0.2734,0.8438,-0.0024,0.2478,0.6632,0.000050,0.000100,,,,,
886,1,caught,-100.0,100.0,50.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
887,22,caught,-102.4,47.9,97.9,-0.0016,939.7802,0.1449,-0.0071,130.6522,0.7192,0.0057,412.8225,0.7214,0.000050,0.000100,,,,,
888,26,escaped,109.2,-52.5,-52.5,0.0001,4.5593,0.1307,-0.0040,0.3985,0.7913,0.0019,0.6858,0.7040,0.000050,0.000100,,,,,
889,16,escaped,113.5,-51.5,-51.5,-0.0006,0.1440,0.1300,-0.0073,0.1063,0.8413,-0.0005,0.2622,0.6734,0.000050,0.000100,,,,,
890,16,escaped,102.2,-51.5,-51.5,-0.0011,3.2575,0.1461,-0.0067,12.1205,0.7516,-0.0014,0.0827,0.7626,0.000050,0.000100,,,,,
891,20,escaped,103.8,-51.9,-51.9,-0.0025,2.2065,0.0617,-0.0032,0.0716,0.9478,-0.0039,0.0837,0.5545,0.000050,0.000100,,,,,
892,4,caught,-97.3,99.7,49.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
893,6,caught,-97.5,99.5,49.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
894,18,escaped,111.3,-51.7,-51.7,-0.0000,0.0447,0.0752,-0.0061,0.0585,0.9312,-0.0062,0.0684,0.5782,0.000050,0.000100,,,,,
895,15,escaped,112.6,-51.4,-51.4,0.0000,0.1250,0.1572,-0.0035,0.0403,0.7666,-0.0093,0.0949,0.7340,0.000050,0.000100,,,,,
896,19,escaped,112.2,-51.8,-51.8,-0.0000,30.8170,0.1632,0.0054,114.1068,0.9019,-0.0029,128.8259,0.5803,0.000050,0.000100,,,,,
897,3,escaped,101.8,-50.2,-50.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
898,9,escaped,107.2,-50.8,-50.8,-0.0001,0.1805,0.0607,0.0074,0.1271,0.8384,0.0024,2.8233,0.7019,0.000050,0.000100,,,,,
899,13,escaped,110.8,-51.2,-51.2,0.0000,0.2899,0.1095,-0.0051,0.0688,0.8635,-0.0062,0.0485,0.6460,0.000050,0.000100,,,,,
900,7,caught,-94.6,49.4,99.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
901,3,caught,-98.2,49.8,99.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
902,52,escaped,99.9,-55.1,-55.1,-0.0002,1.4800,0.2512,-0.0009,0.5689,0.6791,-0.0010,0.5231,0.9126,0.000050,0.000100,,,,,
903,4,caught,-97.3,99.7,49.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
904,5,caught,-96.4,99.6,49.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
905,1,trap,-50.0,-0.1,-0.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
906,3,escaped,101.8,-50.2,-50.2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
907,11,escaped,95.7,-51.0,-51.0,-0.0001,11.1934,0.1704,-0.0012,0.0244,0.7032,-0.0018,0.2789,0.8662,0.000050,0.000100,,,,,
908,15,escaped,106.6,-51.4,-51.4,-0.0046,0.0456,0.1132,0.0001,0.0375,0.6845,0.0004,0.0644,0.8509,0.000050,0.000100,,,,,
909,17,escaped,110.4,-51.6,-51.6,0.0004,0.1474,0.1127,-0.0006,0.0488,0.8884,-0.0122,0.0556,0.5902,0.000050,0.000100,,,,,
910,5,caught,-96.4,99.6,49.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
911,13,caught,-93.2,48.8,98.8,0.0005,397.1556,0.0664,-0.0006,99.0498,0.7588,0.0015,388.9781,0.6803,0.000050,0.000100,,,,,
912,19,escaped,114.2,-51.8,-51.8,-0.0034,0.0723,0.1113,-0.0048,0.0283,0.6948,0.0008,0.0812,0.7457,0.000050,0.000100,,,,,
913,4,escaped,100.7,-50.3,-50.3,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
914,19,escaped,116.2,-51.8,-51.8,-0.0007,0.4154,0.1701,-0.0004,0.0273,0.7181,-0.0030,0.0607,0.7202,0.000050,0.000100,,,,,
915,9,escaped,107.2,-50.8,-50.8,-0.0006,0.0444,0.1827,-0.0083,0.0732,0.8555,-0.0071,0.0588,0.6510,0.000050,0.000100,,,,,
916,16,escaped,111.5,-51.5,-51.5,-0.0009,0.2461,0.1349,0.0009,0.0319,0.7188,-0.0067,53.3605,0.7948,0.000050,0.000100,,,,,
917,14,escaped,101.7,-51.3,-51.3,-0.0006,381.8819,0.0988,0.0007,168.7009,0.8720,0.0053,144.4506,0.5953,0.000050,0.000100,,,,,
918,6,escaped,104.5,-50.5,-50.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
919,16,escaped,104.2,-51.5,-51.5,-0.0004,1.3407,0.1395,-0.0056,0.0363,0.9094,-0.0052,0.0313,0.5980,0.000050,0.000100,,,,,
920,19,escaped,116.2,-51.8,-51.8,-0.0003,0.1067,0.1212,-0.0051,0.0260,0.6960,0.0019,0.0228,0.7731,0.000050,0.000100,,,,,
921,13,escaped,108.8,-51.2,-51.2,-0.0001,0.0639,0.0994,-0.0056,0.0230,0.6962,-0.0164,0.0335,0.8282,0.000050,0.000100,,,,,
922,8,escaped,102.3,-50.7,-50.7,-0.0044,0.0330,0.1826,-0.0079,0.0703,0.7984,-0.0013,0.1402,0.7205,0.000050,0.000100,,,,,
923,2,caught,-99.1,49.9,99.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
924,21,escaped,104.7,-52.0,-52.0,-0.0008,5.8860,0.1633,-0.0007,0.0644,0.6042,-0.0028,0.0315,0.7952,0.000050,0.000100,,,,,
925,12,escaped,109.9,-51.1,-51.1,-0.0003,0.0360,0.1304,-0.0025,0.0361,0.8052,-0.0084,0.0264,0.6410,0.000050,0.000100,,,,,
926,54,escaped,103.7,-55.3,-55.3,-0.0002,1.1224,0.2575,-0.0039,0.5137,0.6223,0.0011,0.5767,0.8776,0.000050,0.000100,,,,,
927,13,escaped,108.8,-51.2,-51.2,-0.0036,0.0331,0.1387,0.0004,0.0244,0.6517,-0.0029,0.0103,0.8356,0.000050,0.000100,,,,,
928,9,escaped,101.2,-50.8,-50.8,0.0003,0.0565,0.0665,-0.0012,0.0597,0.7990,-0.0127,0.0510,0.6276,0.000050,0.000100,,,,,
929,2,escaped,100.9,-50.1,-50.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
930,18,escaped,115.3,-51.7,-51.7,-0.0004,0.0893,0.1027,-0.0040,0.0545,0.6317,-0.0022,0.0761,0.7381,0.000050,0.000100,,,,,
931,3,caught,-98.2,99.8,49.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
932,12,escaped,105.9,-51.1,-51.1,-0.0001,0.0429,0.0636,-0.0084,0.0210,0.7289,-0.0024,0.0152,0.7096,0.000050,0.000100,,,,,
933,3,caught,-98.2,49.8,99.8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
934,13,escaped,110.8,-51.2,-51.2,-0.0028,0.0535,0.1958,-0.0022,0.0162,0.6404,-0.0143,0.0269,0.7316,0.000050,0.000100,,,,,
935,10,escaped,104.1,-50.9,-50.9,-0.0004,0.0634,0.1321,-0.0184,0.0532,0.8717,-0.0015,0.0378,0.5385,0.000050,0.000100,,,,,
936,18,escaped,115.3,-51.7,-51.7,-0.0003,0.3280,0.0956,-0.0102,0.0306,0.5579,0.0014,132.6673,0.6967,0.000050,0.000100,,,,,
937,6,caught,-95.5,99.5,49.5,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
938,23,escaped,104.5,-52.2,-52.2,-0.0000,13.3396,0.0574,0.0023,0.3676,0.5410,0.0115,1.2292,0.8225,0.000050,0.000100,,,,,
939,17,escaped,110.4,-51.6,-51.6,-0.0071,0.1467,0.1456,0.0005,0.0389,0.5101,-0.0039,0.0375,0.8489,0.000050,0.000100,,,,,
940,1,trap,-50.0,-0.1,-0.1,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
941,26,escaped,97.2,-52.5,-52.5,-0.0005,14.3216,0.0556,-0.0023,0.2710,0.4937,0.0004,1.4761,0.8564,0.000050,0.000100,,,,,
942,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
943,16,escaped,111.5,-51.5,-51.5,-0.0000,0.6655,0.0772,-0.0089,0.0420,0.6094,-0.0133,0.0367,0.7357,0.000050,0.000100,,,,,
944,18,escaped,115.3,-51.7,-51.7,0.0001,0.1953,0.0853,0.0021,0.1431,0.5700,-0.0027,0.0800,0.7935,0.000050,0.000100,,,,,
945,16,escaped,113.5,-51.5,-51.5,0.0001,0.2159,0.1194,-0.0030,0.0406,0.6852,-0.0063,0.0309,0.6915,0.000050,0.000100,,,,,
946,13,caught,-108.5,48.8,98.8,0.0001,436.2950,0.3950,-0.0008,100.0441,0.9656,0.0009,41.0636,0.2146,0.000050,0.000100,,,,,
947,9,escaped,107.2,-50.8,-50.8,-0.0001,0.0203,0.1588,-0.0006,0.0427,0.7071,-0.0036,0.0214,0.7487,0.000050,0.000100,,,,,
948,12,escaped,109.9,-51.1,-51.1,-0.0001,0.0261,0.1021,-0.0046,0.0196,0.6253,-0.0062,0.0128,0.8264,0.000050,0.000100,,,,,
949,1,caught,-100.0,100.0,50.0,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
950,18,escaped,109.3,-51.7,-51.7,-0.0000,0.0326,0.0474,0.0044,0.1296,0.6970,-0.0023,0.0455,0.8066,0.000050,0.000100,,,,,
951,16,escaped,107.5,-51.5,-51.5,-0.0000,0.6478,0.0295,-0.0036,0.0340,0.6732,-0.0050,0.0204,0.8403,0.000050,0.000100,,,,,
952,10,escaped,102.1,-50.9,-50.9,-0.0000,0.0568,0.0477,0.0027,0.0547,0.8270,-0.0090,0.0425,0.5960,0.000050,0.000100,,,,,
953,20,escaped,99.8,-51.9,-51.9,0.0000,10.5932,0.0991,-0.0029,0.0561,0.8810,-0.0019,0.0521,0.4782,0.000050,0.000100,,,,,
954,22,escaped,118.9,-52.1,-52.1,-0.0003,0.3274,0.1050,-0.0010,0.0500,0.6505,0.0055,0.0400,0.8070,0.000050,0.000100,,,,,
955,9,escaped,103.2,-50.8,-50.8,-0.0002,0.0140,0.0877,-0.0042,0.0591,0.8249,-0.0025,0.0561,0.6718,0.000050,0.000100,,,,,
956,7,caught,-94.6,49.4,99.4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
957,12,escaped,109.9,-51.1,-51.1,-0.0007,0.0304,0.1166,0.0097,0.0153,0.6997,-0.0001,0.0125,0.8727,0.000050,0.000100,,,,,
958,62,escaped,83.9,-56.1,-56.1,0.0000,7.1260,0.0146,-0.0006,0.4855,0.9173,-0.0009,0.4826,0.3916,0.000050,0.000100,,,,,
959,33,trap,-50.5,-3.3,-3.3,0.0000,42.1411,0.1450,-0.0003,5.5295,0.4413,0.0019,1.3711,0.6453,0.000050,0.000100,,,,,
960,14,escaped,109.7,-51.3,-51.3,-0.0001,0.0288,0.1112,-0.0108,0.0428,0.8418,-0.0056,0.0353,0.5833,0.000050,0.000100,,,,,
961,58,escaped,101.3,-55.7,-55.7,-0.0009,1.4280,0.0480,-0.0041,0.4466,0.8894,-0.0020,8.4584,0.3596,0.000050,0.000100,,,,,
962,17,escaped,101.1,-51.6,-51.6,0.0000,16.6162,0.0321,-0.0107,0.0319,0.7442,-0.0111,0.0180,0.6821,0.000050,0.000100,,,,,
963,2,caught,-99.1,99.9,49.9,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
964,17,escaped,112.4,-51.6,-51.6,-0.0016,0.0286,0.0706,-0.0003,0.0645,0.7836,-0.0068,0.0481,0.5472,0.000050,0.000100,,,,,
965,7,escaped,105.4,-50.6,-50.6,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
966,8,escaped,102.3,-50.7,-50.7,-0.0000,0.0093,0.0366,-0.0046,0.0416,0.6597,-0.0170,0.0491,0.9493,0.000050,0.000100,,,,,
967,4,caught,-99.3,99.7,49.7,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000050,0.000100,,,,,
968,14,escaped,107.7,-51.3,-51.3,-0.0002,0.0448,0.0522,-0.0002,0.0248,0.6322,0.0097,0.0321,0.9852,0.000050,0.000100,,,,,
969,15,caught,-87.4,48.6,98.6,-0.0000,346.7407,0.0973,0.0010,84.5845,0.5987,-0.0030,330.8751,0.8936,0.000050,0.000100,,,,,
970,54,escaped,101.7,-55.3,-55.3,0.0001,1.3022,0.2521,-0.0023,0.6411,0.6652,-0.0013,0.6758,1.0033,0.000050,0.000100,,,,,
971,14,escaped,98.4,-51.3,-51.3,-0.0022,9.2465,0.1714,-0.0013,0.0170,0.6780,-0.0047,0.0200,0.9085,0.000050,0.000100,,,,,
972,16,escaped,111.5,-51.5,-51.5,0.0000,0.7567,0.0619,-0.0003,0.0448,0.7234,-0.0005,147.2349,0.5840,0.000050,0.000100,,,,,
973,53,escaped,78.9,-55.2,-55.2,-0.0001,28.5252,0.2015,0.0001,0.5267,0.6051,0.0003,0.5952,1.0284,0.000050,0.000100,,,,,
974,12,escaped,107.9,-51.1,-51.1,-0.0098,0.0319,0.2114,-0.0003,0.0215,0.6414,-0.0073,0.0125,0.9769,0.000050,0.000100,,,,,
975,13,escaped,106.8,-51.2,-51.2,-0.0001,0.0544,0.0564,-0.0102,0.0196,0.6551,0.0018,0.0284,0.9778,0.000050,0.000100,,,,,
