episode,ep_reward,ep_length,reached_goal,pg_loss,vf_loss,entropy,clip_frac,lr,ent_coef,eval_avg_reward,eval_success_rate
1078,99.9,48,1,-0.0004,66.5835,1.4387,0.000,0.000203,0.01317,,
1079,105.2,37,1,-0.0005,83.4581,1.2987,0.000,0.000203,0.01317,,
1080,54.5,124,1,-0.0031,40.2465,1.4395,0.000,0.000203,0.01316,,
1081,104.1,10,1,-0.0006,294.3991,1.0762,0.000,0.000203,0.01315,,
1082,104.0,15,1,-0.0004,179.4441,1.2717,0.000,0.000203,0.01315,,
1083,76.8,47,1,0.0008,103.6421,1.3837,0.000,0.000203,0.01314,,
1084,-129.0,200,0,-0.0399,78.4341,1.3769,0.007,0.000202,0.01313,,
1085,99.4,18,1,0.0003,155.3950,1.2867,0.000,0.000202,0.01313,,
1086,102.7,21,1,-0.0023,153.0306,1.2730,0.000,0.000202,0.01312,,
1087,100.0,32,1,-0.0002,100.0188,1.2639,0.000,0.000202,0.01312,,
1088,97.5,38,1,-0.0003,78.2257,1.3002,0.000,0.000202,0.01311,,
1089,25.7,153,1,0.0051,69.7542,1.4100,0.000,0.000202,0.01310,,
1090,107.2,40,1,-0.0005,98.2766,1.3322,0.000,0.000202,0.01310,,
1091,64.9,106,1,-0.0096,47.7855,1.4565,0.000,0.000202,0.01309,,
1092,103.1,11,1,-0.0055,239.9612,1.4114,0.000,0.000202,0.01308,,
1093,107.4,18,1,0.0004,170.0881,1.3876,0.000,0.000202,0.01308,,
1094,100.9,47,1,0.0001,85.9749,1.3384,0.000,0.000202,0.01307,,
1095,100.1,10,1,-0.0034,317.3423,1.0141,0.000,0.000201,0.01307,,
1096,-118.4,200,0,0.0415,73.3561,1.4257,0.000,0.000201,0.01306,,
1097,104.5,6,1,0.0000,0.0000,0.0000,0.000,0.000201,0.01305,,
1098,86.3,62,1,-0.0015,66.6032,1.3849,0.000,0.000201,0.01305,,
1099,89.2,51,1,-0.0022,60.8792,1.4086,0.000,0.000201,0.01304,,
1100,100.2,8,1,-0.0021,70.9131,1.3867,0.000,0.000201,0.01303,-85.0,0.40
1101,105.3,18,1,0.0011,163.8623,1.2381,0.000,0.000201,0.01303,,
1102,73.7,118,1,0.0003,34.8251,1.3714,0.000,0.000201,0.01302,,
1103,98.7,43,1,-0.0024,81.5861,1.3269,0.000,0.000201,0.01301,,
1104,70.1,122,1,-0.0008,33.5656,1.4316,0.000,0.000201,0.01301,,
1105,100.7,4,1,0.0000,0.0000,0.0000,0.000,0.000201,0.01300,,
1106,95.9,43,1,-0.0002,74.9776,1.2598,0.000,0.000200,0.01300,,
1107,104.0,18,1,-0.0060,210.6523,1.0803,0.000,0.000200,0.01299,,
1108,87.5,87,1,0.0283,28.9674,1.3992,0.000,0.000200,0.01298,,
1109,78.8,140,1,0.0271,19.7472,1.3080,0.000,0.000200,0.01298,,
1110,70.3,84,1,-0.0051,46.3869,1.3954,0.000,0.000200,0.01297,,
1111,78.3,118,1,0.0047,29.8456,1.3031,0.000,0.000200,0.01296,,
1112,89.5,73,1,0.0461,34.1176,1.2458,0.000,0.000200,0.01296,,
1113,68.8,118,1,0.0035,42.1663,1.3386,0.000,0.000200,0.01295,,
1114,91.8,51,1,-0.0001,64.0998,1.2033,0.000,0.000200,0.01294,,
1115,92.6,57,1,-0.0019,49.6514,1.4047,0.000,0.000200,0.01294,,
1116,32.6,182,1,-0.0065,35.8955,1.4079,0.000,0.000200,0.01293,,
1117,94.1,47,1,-0.0031,76.4025,1.3396,0.000,0.000199,0.01293,,
1118,94.2,70,1,-0.0155,53.4932,1.2448,0.000,0.000199,0.01292,,
1119,103.0,11,1,0.0005,261.3477,1.0431,0.000,0.000199,0.01291,,
1120,53.9,162,1,-0.0258,40.2297,1.3728,0.000,0.000199,0.01291,,
1121,72.0,152,1,0.0029,29.9619,1.4312,0.000,0.000199,0.01290,,
1122,101.9,40,1,-0.0036,96.9908,1.2118,0.000,0.000199,0.01289,,
1123,35.3,183,1,-0.0025,56.3415,1.3272,0.000,0.000199,0.01289,,
1124,104.3,8,1,-0.0004,359.9725,1.0663,0.000,0.000199,0.01288,,
1125,97.0,28,1,-0.0009,119.5520,1.2888,0.000,0.000199,0.01288,,
1126,98.6,57,1,-0.0036,75.9167,1.2351,0.000,0.000199,0.01287,,
1127,83.7,74,1,0.0004,35.9833,1.2187,0.000,0.000199,0.01286,,
1128,110.7,24,1,0.0005,140.8256,1.2305,0.000,0.000198,0.01286,,
1129,110.5,34,1,0.0005,114.8704,1.2570,0.000,0.000198,0.01285,,
1130,97.7,50,1,-0.0026,79.5500,1.2047,0.000,0.000198,0.01284,,
1131,101.6,25,1,-0.0012,114.3027,1.2287,0.000,0.000198,0.01284,,
1132,102.1,7,1,0.0000,0.0000,0.0000,0.000,0.000198,0.01283,,
1133,-82.4,200,0,-0.0166,22.0565,1.2060,0.000,0.000198,0.01282,,
1134,102.2,33,1,-0.0000,94.2504,1.3300,0.000,0.000198,0.01282,,
1135,96.7,24,1,-0.0023,121.1943,1.2196,0.000,0.000198,0.01281,,
1136,105.5,61,1,0.0001,57.8112,1.2852,0.000,0.000198,0.01281,,
1137,93.1,74,1,0.0744,27.2265,1.2606,0.000,0.000198,0.01280,,
1138,106.7,18,1,-0.0018,160.5417,1.2984,0.000,0.000198,0.01279,,
1139,88.7,52,1,0.0000,51.6247,1.2644,0.000,0.000197,0.01279,,
1140,91.6,50,1,-0.0003,56.7306,1.2413,0.000,0.000197,0.01278,,
1141,108.8,30,1,-0.0006,104.6874,1.2100,0.000,0.000197,0.01277,,
1142,86.9,73,1,-0.0001,73.3507,1.3728,0.000,0.000197,0.01277,,
1143,98.8,33,1,0.0004,83.5531,1.2976,0.000,0.000197,0.01276,,
1144,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000197,0.01275,,
1145,79.7,116,1,-0.0013,29.5271,1.2793,0.000,0.000197,0.01275,,
1146,105.9,29,1,-0.0004,115.7925,1.2785,0.000,0.000197,0.01274,,
1147,-71.0,200,0,-0.0057,15.3612,1.2488,0.000,0.000197,0.01274,,
1148,96.4,51,1,0.0008,52.5183,1.3035,0.000,0.000197,0.01273,,
1149,101.6,5,1,0.0000,0.0000,0.0000,0.000,0.000197,0.01272,,
1150,95.3,200,1,-0.0001,159.2298,1.3077,0.000,0.000197,0.01272,-180.4,0.10
1151,95.4,78,1,0.0384,34.6630,1.3189,0.000,0.000196,0.01271,,
1152,91.7,51,1,-0.0010,71.6062,1.3099,0.000,0.000196,0.01270,,
1153,98.7,4,1,0.0000,0.0000,0.0000,0.000,0.000196,0.01270,,
1154,85.5,56,1,-0.0019,54.6982,1.3402,0.000,0.000196,0.01269,,
1155,101.8,3,1,0.0000,0.0000,0.0000,0.000,0.000196,0.01269,,
1156,98.5,26,1,-0.0039,103.1669,1.3058,0.000,0.000196,0.01268,,
1157,102.7,4,1,0.0000,0.0000,0.0000,0.000,0.000196,0.01267,,
1158,97.1,51,1,0.0002,52.1915,1.2913,0.000,0.000196,0.01267,,
1159,100.7,61,1,-0.0020,44.3197,1.3445,0.000,0.000196,0.01266,,
1160,96.5,71,1,-0.0184,42.5306,1.3213,0.000,0.000196,0.01265,,
1161,61.6,122,1,-0.0007,41.6525,1.2186,0.000,0.000196,0.01265,,
1162,100.2,47,1,-0.0002,61.1151,1.2816,0.000,0.000195,0.01264,,
1163,96.0,21,1,0.0002,123.9852,1.2826,0.000,0.000195,0.01263,,
1164,104.8,13,1,0.0003,219.9548,0.9841,0.000,0.000195,0.01263,,
1165,77.4,112,1,-0.0051,32.4890,1.2719,0.000,0.000195,0.01262,,
1166,104.0,15,1,-0.0009,167.5770,1.1874,0.000,0.000195,0.01262,,
1167,105.3,18,1,-0.0004,146.0420,1.1472,0.000,0.000195,0.01261,,
1168,58.2,150,1,0.0002,38.7354,1.1567,0.000,0.000195,0.01260,,
1169,97.4,41,1,-0.0025,80.6918,1.2352,0.000,0.000195,0.01260,,
1170,102.9,33,1,-0.0008,83.2377,1.1460,0.000,0.000195,0.01259,,
1171,35.3,120,1,-0.0015,74.2782,1.2937,0.000,0.000195,0.01258,,
1172,69.9,83,1,-0.0320,57.3456,1.3100,0.000,0.000195,0.01258,,
1173,109.4,27,1,0.0015,103.6598,1.1678,0.000,0.000194,0.01257,,
1174,92.9,62,1,-0.0002,50.2877,1.2009,0.000,0.000194,0.01256,,
1175,102.0,41,1,-0.0001,82.3021,1.1039,0.000,0.000194,0.01256,,
1176,71.5,90,1,-0.0138,43.1703,1.1711,0.000,0.000194,0.01255,,
1177,105.0,8,1,-0.0004,327.6624,0.9926,0.000,0.000194,0.01255,,
1178,102.7,21,1,-0.0019,147.3427,1.2177,0.000,0.000194,0.01254,,
1179,99.4,47,1,0.0001,60.9393,1.2083,0.000,0.000194,0.01253,,
1180,104.5,6,1,0.0000,0.0000,0.0000,0.000,0.000194,0.01253,,
1181,103.7,25,1,0.0005,106.1334,1.1841,0.000,0.000194,0.01252,,
1182,-134.5,200,0,0.0709,81.9655,1.3404,0.000,0.000194,0.01251,,
1183,84.2,73,1,0.0868,30.4768,1.3495,0.000,0.000194,0.01251,,
1184,81.8,37,1,-0.0003,110.1406,1.3051,0.000,0.000193,0.01250,,
1185,98.3,42,1,0.0007,78.2565,1.2687,0.000,0.000193,0.01249,,
1186,109.2,51,1,-0.0003,64.5039,1.2684,0.000,0.000193,0.01249,,
1187,67.9,148,1,0.0007,30.2090,1.2767,0.000,0.000193,0.01248,,
1188,86.8,70,1,0.0182,44.1541,1.3383,0.000,0.000193,0.01248,,
1189,97.6,45,1,0.0009,75.2367,1.1097,0.000,0.000193,0.01247,,
1190,98.4,79,1,-0.0150,51.7590,1.2335,0.000,0.000193,0.01246,,
1191,103.0,11,1,0.0015,218.6749,1.2392,0.000,0.000193,0.01246,,
1192,104.2,35,1,-0.0002,77.8006,1.2612,0.000,0.000193,0.01245,,
1193,95.8,37,1,-0.0004,72.9581,1.3215,0.000,0.000193,0.01244,,
1194,80.1,87,1,-0.0031,35.4599,1.3135,0.000,0.000193,0.01244,,
1195,79.3,92,1,0.0214,34.1882,1.2531,0.000,0.000192,0.01243,,
1196,95.3,66,1,0.0032,52.6110,1.1955,0.000,0.000192,0.01243,,
1197,103.2,9,1,0.0014,257.6564,1.1825,0.000,0.000192,0.01242,,
1198,70.6,143,1,0.0102,33.9306,1.2463,0.000,0.000192,0.01241,,
1199,100.4,45,1,0.0004,72.1398,1.2446,0.000,0.000192,0.01241,,
1200,101.4,200,1,0.0000,0.0000,0.0000,0.000,0.000192,0.01240,-28.1,0.40
1201,101.7,11,1,-0.0005,226.9974,0.9732,0.000,0.000192,0.01239,,
1202,86.6,52,1,-0.0015,67.9419,1.2506,0.000,0.000192,0.01239,,
1203,103.4,24,1,0.0005,127.0246,1.0960,0.000,0.000192,0.01238,,
1204,101.6,5,1,0.0000,0.0000,0.0000,0.000,0.000192,0.01237,,
1205,90.0,72,1,-0.0828,56.0957,1.2129,0.000,0.000192,0.01237,,
1206,91.2,109,1,-0.0002,32.4508,1.2326,0.000,0.000191,0.01236,,
1207,100.9,2,1,0.0000,0.0000,0.0000,0.000,0.000191,0.01236,,
1208,57.6,65,1,0.0051,110.2091,1.2921,0.000,0.000191,0.01235,,
1209,75.6,45,1,0.0001,136.2114,1.1474,0.000,0.000191,0.01234,,
1210,91.7,54,1,-0.0002,52.0842,1.1639,0.000,0.000191,0.01234,,
1211,107.3,15,1,-0.0009,176.0378,1.1864,0.000,0.000191,0.01233,,
1212,102.3,8,1,-0.0026,284.3371,1.1837,0.000,0.000191,0.01232,,
1213,32.5,134,1,-0.0066,78.4321,1.2897,0.000,0.000191,0.01232,,
1214,48.9,102,1,-0.0079,71.9299,1.3420,0.000,0.000191,0.01231,,
1215,105.7,11,1,0.0006,231.9815,0.9809,0.000,0.000191,0.01230,,
1216,93.2,60,1,-0.0006,64.2362,1.2267,0.000,0.000191,0.01230,,
1217,101.2,9,1,-0.0005,270.9893,1.0341,0.000,0.000190,0.01229,,
1218,104.5,40,1,-0.0003,73.5840,1.1901,0.000,0.000190,0.01229,,
1219,105.0,11,1,0.0006,215.2097,1.2229,0.000,0.000190,0.01228,,
1220,100.9,22,1,-0.0028,140.9520,1.0438,0.000,0.000190,0.01227,,
1221,70.0,72,1,0.0753,79.3745,1.2112,0.000,0.000190,0.01227,,
1222,93.9,49,1,0.0000,53.3137,1.2287,0.000,0.000190,0.01226,,
1223,107.0,11,1,-0.0037,276.2611,0.9710,0.000,0.000190,0.01225,,
1224,100.1,27,1,-0.0002,93.8093,1.1642,0.000,0.000190,0.01225,,
1225,104.1,10,1,-0.0010,283.6311,1.1180,0.000,0.000190,0.01224,,
1226,81.7,65,1,-0.0066,51.2498,1.2004,0.000,0.000190,0.01224,,
1227,-53.1,200,0,-0.0020,8.8555,1.2791,0.057,0.000190,0.01223,,
1228,76.6,137,1,0.0297,21.0677,1.3179,0.001,0.000189,0.01222,,
1229,89.9,49,1,-0.0007,60.2331,1.2201,0.000,0.000189,0.01222,,
1230,108.1,38,1,-0.0006,89.7857,1.2754,0.000,0.000189,0.01221,,
1231,106.1,10,1,0.0009,230.8227,1.1181,0.000,0.000189,0.01220,,
1232,104.5,6,1,0.0000,0.0000,0.0000,0.000,0.000189,0.01220,,
1233,108.5,43,1,-0.0011,62.4558,1.3074,0.000,0.000189,0.01219,,
1234,86.0,58,1,0.0001,47.5691,1.2624,0.000,0.000189,0.01218,,
1235,24.4,168,1,-0.0111,62.7896,1.3486,0.000,0.000189,0.01218,,
1236,94.9,42,1,-0.0000,61.0176,1.1723,0.000,0.000189,0.01217,,
1237,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000189,0.01217,,
1238,92.1,98,1,-0.0127,32.8190,1.2549,0.000,0.000189,0.01216,,
1239,99.7,14,1,-0.0007,179.7842,1.0403,0.000,0.000188,0.01215,,
1240,-138.5,200,0,0.0120,65.9698,1.3838,0.000,0.000188,0.01215,,
1241,103.6,42,1,-0.0029,95.7606,1.1884,0.000,0.000188,0.01214,,
1242,96.7,55,1,-0.0010,50.4643,1.2098,0.000,0.000188,0.01213,,
1243,108.2,19,1,0.0021,135.4480,1.2665,0.000,0.000188,0.01213,,
1244,-88.6,200,0,-0.0341,18.8981,1.3153,0.021,0.000188,0.01212,,
1245,109.6,25,1,-0.0016,148.7352,1.0423,0.000,0.000188,0.01212,,
1246,104.5,40,1,-0.0001,66.8675,1.1814,0.000,0.000188,0.01211,,
1247,105.5,33,1,-0.0005,76.5819,1.1925,0.000,0.000188,0.01210,,
1248,107.1,37,1,0.0003,76.9949,1.1951,0.000,0.000188,0.01210,,
1249,-75.9,200,0,0.0390,14.1781,1.3160,0.000,0.000188,0.01209,,
1250,64.1,200,1,0.0092,81.1571,1.2767,0.000,0.000188,0.01208,-78.8,0.30
1251,100.4,34,1,-0.0000,86.5671,1.1430,0.000,0.000187,0.01208,,
1252,-119.9,200,0,-0.0147,82.8105,1.3195,0.007,0.000187,0.01207,,
1253,96.2,56,1,-0.0008,55.4205,1.2644,0.000,0.000187,0.01206,,
1254,89.8,94,1,0.0053,48.0710,1.1749,0.000,0.000187,0.01206,,
1255,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000187,0.01205,,
1256,98.3,45,1,-0.0011,63.6853,1.1434,0.000,0.000187,0.01205,,
1257,101.8,37,1,-0.0003,72.2981,1.2207,0.000,0.000187,0.01204,,
1258,15.1,145,1,-0.0175,70.9780,1.3315,0.000,0.000187,0.01203,,
1259,90.0,55,1,-0.0014,81.3502,1.2807,0.000,0.000187,0.01203,,
1260,84.5,108,1,0.0059,31.8639,1.1517,0.000,0.000187,0.01202,,
1261,101.9,9,1,0.0005,255.6991,1.1155,0.000,0.000187,0.01201,,
1262,40.5,83,1,0.0704,98.4820,1.3537,0.000,0.000186,0.01201,,
1263,108.5,26,1,0.0003,105.7575,1.1237,0.000,0.000186,0.01200,,
1264,80.1,121,1,-0.0014,28.1840,1.2259,0.000,0.000186,0.01199,,
1265,102.9,22,1,0.0004,119.4874,1.1725,0.000,0.000186,0.01199,,
1266,96.9,62,1,-0.0002,47.8435,1.2251,0.000,0.000186,0.01198,,
1267,106.5,63,1,-0.0002,52.5845,1.2062,0.000,0.000186,0.01198,,
1268,102.6,35,1,-0.0014,79.3049,1.3356,0.000,0.000186,0.01197,,
1269,90.7,78,1,-0.0203,41.9896,1.3334,0.000,0.000186,0.01196,,
1270,95.8,60,1,-0.0000,42.4522,1.2116,0.000,0.000186,0.01196,,
1271,100.9,62,1,0.0001,43.1564,1.2014,0.000,0.000186,0.01195,,
1272,109.9,32,1,-0.0012,84.7515,1.1382,0.000,0.000186,0.01194,,
1273,97.9,32,1,-0.0022,79.2680,1.2173,0.000,0.000185,0.01194,,
1274,70.3,65,1,0.0038,108.9466,1.1863,0.000,0.000185,0.01193,,
1275,100.3,22,1,-0.0005,106.9119,1.1691,0.000,0.000185,0.01193,,
1276,86.5,80,1,0.0343,33.0901,1.1367,0.000,0.000185,0.01192,,
1277,104.8,13,1,-0.0010,164.8865,1.0205,0.000,0.000185,0.01191,,
1278,75.3,95,1,0.0042,33.3841,1.2493,0.000,0.000185,0.01191,,
1279,93.2,86,1,-0.0087,39.4374,1.1361,0.000,0.000185,0.01190,,
1280,30.6,132,1,-0.0003,113.5371,1.1729,0.000,0.000185,0.01189,,
1281,104.6,12,1,-0.0004,177.5493,1.0396,0.000,0.000185,0.01189,,
1282,63.6,122,1,0.0016,26.0022,1.1685,0.000,0.000185,0.01188,,
1283,-32.2,200,1,-0.0511,90.4446,1.2308,0.016,0.000185,0.01187,,
1284,112.0,21,1,-0.0002,144.0802,0.9611,0.000,0.000184,0.01187,,
1285,64.9,102,1,-0.0103,38.9428,1.1550,0.000,0.000184,0.01186,,
1286,103.7,14,1,-0.0000,173.8636,0.9793,0.000,0.000184,0.01186,,
1287,90.9,62,1,-0.0002,48.1230,1.2444,0.000,0.000184,0.01185,,
1288,-82.0,200,0,-0.0270,16.8249,1.1971,0.062,0.000184,0.01184,,
1289,106.7,24,1,0.0005,127.5248,1.0378,0.000,0.000184,0.01184,,
1290,93.4,47,1,-0.0008,70.3929,1.2645,0.000,0.000184,0.01183,,
1291,101.5,36,1,0.0003,68.8718,1.2122,0.000,0.000184,0.01182,,
1292,96.5,6,1,0.0000,0.0000,0.0000,0.000,0.000184,0.01182,,
1293,99.3,38,1,0.0001,68.7860,1.1669,0.000,0.000184,0.01181,,
1294,36.6,109,1,0.0007,73.9840,1.3407,0.000,0.000184,0.01180,,
1295,101.8,23,1,0.0004,123.5787,1.0581,0.000,0.000183,0.01180,,
1296,106.6,29,1,0.0003,87.6315,1.1501,0.000,0.000183,0.01179,,
1297,77.4,121,1,-0.0008,27.8511,1.2014,0.000,0.000183,0.01179,,
1298,87.3,109,1,0.0067,24.1472,1.1739,0.000,0.000183,0.01178,,
1299,103.7,11,1,-0.0010,197.4873,1.0237,0.000,0.000183,0.01177,,
1300,104.3,7,1,-0.0011,68.7790,1.0612,0.000,0.000183,0.01177,-114.3,0.30
1301,106.3,25,1,-0.0003,112.4237,0.9502,0.000,0.000183,0.01176,,
1302,91.8,80,1,0.0723,25.0147,1.0857,0.000,0.000183,0.01175,,
1303,112.2,19,1,0.0001,163.5356,0.8922,0.000,0.000183,0.01175,,
1304,109.6,22,1,-0.0013,139.3225,1.0334,0.000,0.000183,0.01174,,
1305,-25.3,164,1,-0.0028,128.8371,1.1802,0.000,0.000183,0.01174,,
1306,98.5,46,1,-0.0017,71.4901,1.1184,0.000,0.000182,0.01173,,
1307,-16.9,177,1,0.0026,86.7193,1.1971,0.001,0.000182,0.01172,,
1308,19.1,134,1,0.0002,62.3309,1.1496,0.000,0.000182,0.01172,,
1309,90.8,53,1,-0.0005,56.3172,0.9486,0.000,0.000182,0.01171,,
1310,106.1,10,1,0.0000,221.4967,0.9256,0.000,0.000182,0.01170,,
1311,95.9,52,1,-0.0019,77.4499,1.1358,0.000,0.000182,0.01170,,
1312,-162.0,200,0,0.0598,97.7628,1.2169,0.000,0.000182,0.01169,,
1313,91.0,11,1,-0.0015,214.6691,0.9696,0.000,0.000182,0.01168,,
1314,55.1,57,1,-0.0006,151.0664,1.1895,0.000,0.000182,0.01168,,
1315,93.1,40,1,0.0001,66.5300,1.0884,0.000,0.000182,0.01167,,
1316,89.9,12,1,-0.0020,197.9056,0.9975,0.000,0.000182,0.01167,,
1317,101.0,31,1,0.0001,88.7351,1.0725,0.000,0.000181,0.01166,,
1318,73.9,72,1,0.1010,87.0653,1.1745,0.000,0.000181,0.01165,,
1319,103.9,32,1,0.0002,92.6931,1.0640,0.000,0.000181,0.01165,,
1320,68.1,107,1,-0.0111,35.7992,1.2095,0.000,0.000181,0.01164,,
1321,104.4,17,1,-0.0007,144.4339,0.9932,0.000,0.000181,0.01163,,
1322,100.9,2,1,0.0000,0.0000,0.0000,0.000,0.000181,0.01163,,
1323,-1.1,142,1,0.0524,117.5751,1.2484,0.000,0.000181,0.01162,,
1324,101.2,49,1,0.0002,52.6040,1.1053,0.000,0.000181,0.01161,,
1325,77.1,80,1,0.0116,36.0558,1.1621,0.000,0.000181,0.01161,,
1326,43.4,124,1,0.0066,60.3200,1.2330,0.000,0.000181,0.01160,,
1327,103.7,14,1,-0.0004,182.3749,0.8614,0.000,0.000181,0.01160,,
1328,103.5,33,1,-0.0006,83.1584,1.0328,0.000,0.000180,0.01159,,
1329,101.8,3,1,0.0000,0.0000,0.0000,0.000,0.000180,0.01158,,
1330,102.3,8,1,0.0001,294.7434,1.1155,0.000,0.000180,0.01158,,
1331,95.7,54,1,-0.0001,50.3609,1.0477,0.000,0.000180,0.01157,,
1332,106.1,10,1,0.0004,218.9313,0.9078,0.000,0.000180,0.01156,,
1333,103.4,27,1,-0.0001,88.6847,1.0377,0.000,0.000180,0.01156,,
1334,49.3,158,1,0.0063,35.5355,1.0617,0.000,0.000180,0.01155,,
1335,108.8,27,1,-0.0001,104.2393,0.9847,0.000,0.000180,0.01154,,
1336,100.9,2,1,0.0000,0.0000,0.0000,0.000,0.000180,0.01154,,
1337,91.1,40,1,-0.0027,89.2394,1.1689,0.000,0.000180,0.01153,,
1338,103.4,7,1,0.0000,0.0000,0.0000,0.000,0.000180,0.01153,,
1339,76.8,107,1,0.0109,24.4070,1.1128,0.000,0.000179,0.01152,,
1340,105.7,14,1,-0.0000,164.0159,0.9788,0.000,0.000179,0.01151,,
1341,98.3,48,1,-0.0001,59.6987,1.0086,0.000,0.000179,0.01151,,
1342,17.2,123,1,0.0013,92.4133,1.1652,0.000,0.000179,0.01150,,
1343,97.7,34,1,-0.0008,73.3777,1.1890,0.000,0.000179,0.01149,,
1344,103.0,48,1,0.0001,50.4831,1.1731,0.000,0.000179,0.01149,,
1345,64.1,130,1,0.0020,36.6687,1.0936,0.000,0.000179,0.01148,,
1346,92.9,42,1,-0.0003,57.8050,1.0849,0.000,0.000179,0.01148,,
1347,103.1,40,1,0.0000,74.6260,1.1018,0.000,0.000179,0.01147,,
1348,59.4,138,1,0.0242,31.2891,1.2094,0.000,0.000179,0.01146,,
1349,81.3,78,1,-0.0935,67.2159,1.0915,0.000,0.000179,0.01146,,
1350,105.2,200,1,0.0004,262.1934,0.8355,0.000,0.000179,0.01145,-150.0,0.20
1351,109.6,25,1,-0.0010,122.6389,0.9800,0.000,0.000178,0.01144,,
1352,95.5,53,1,0.0006,72.0856,1.1859,0.000,0.000178,0.01144,,
1353,-5.5,146,1,-0.0188,99.4123,1.1606,0.000,0.000178,0.01143,,
1354,99.9,12,1,0.0002,177.7647,1.0320,0.000,0.000178,0.01142,,
1355,101.0,31,1,-0.0003,86.7586,1.0471,0.000,0.000178,0.01142,,
1356,104.9,22,1,-0.0001,99.3097,1.0894,0.000,0.000178,0.01141,,
1357,17.1,134,1,-0.0047,95.1237,1.1726,0.000,0.000178,0.01141,,
1358,93.3,58,1,-0.0002,44.9390,1.1128,0.000,0.000178,0.01140,,
1359,83.4,27,1,-0.0019,130.8566,1.1397,0.000,0.000178,0.01139,,
1360,103.2,9,1,0.0005,222.2094,1.0902,0.000,0.000178,0.01139,,
1361,110.4,17,1,0.0004,162.3028,1.0710,0.000,0.000178,0.01138,,
1362,3.0,131,1,-0.0024,90.1150,1.1721,0.000,0.000177,0.01137,,
1363,101.8,54,1,0.0001,51.6016,1.1598,0.000,0.000177,0.01137,,
1364,100.3,8,1,-0.0004,258.3043,0.9056,0.000,0.000177,0.01136,,
1365,81.9,72,1,0.0730,46.1186,1.2102,0.000,0.000177,0.01136,,
1366,39.9,152,1,0.0060,30.5255,1.1015,0.000,0.000177,0.01135,,
1367,102.0,21,1,0.0002,111.8102,1.1175,0.000,0.000177,0.01134,,
1368,54.2,184,1,-0.0015,27.4515,1.2039,0.001,0.000177,0.01134,,
1369,82.9,102,1,-0.0233,34.3583,1.2470,0.007,0.000177,0.01133,,
1370,98.1,27,1,-0.0009,89.3089,1.2364,0.000,0.000177,0.01132,,
1371,94.2,99,1,-0.0040,25.6636,1.2067,0.000,0.000177,0.01132,,
1372,64.6,172,1,-0.0080,18.8500,1.1857,0.193,0.000177,0.01131,,
1373,99.9,52,1,-0.0003,43.1390,1.1622,0.000,0.000176,0.01130,,
1374,100.6,32,1,0.0002,84.1248,1.0795,0.000,0.000176,0.01130,,
1375,104.2,19,1,-0.0006,122.4490,1.0751,0.000,0.000176,0.01129,,
1376,101.7,31,1,-0.0002,78.9268,1.1060,0.000,0.000176,0.01129,,
1377,91.4,44,1,-0.0004,70.5668,1.1210,0.000,0.000176,0.01128,,
1378,109.6,25,1,-0.0009,115.3561,1.0005,0.000,0.000176,0.01127,,
1379,98.2,73,1,0.0238,24.6086,1.1633,0.000,0.000176,0.01127,,
1380,27.9,92,1,0.0028,98.7254,1.2238,0.000,0.000176,0.01126,,
1381,87.6,82,1,0.0378,19.9417,1.2511,0.000,0.000176,0.01125,,
1382,41.2,89,1,0.0355,97.0377,1.2804,0.000,0.000176,0.01125,,
1383,98.5,26,1,0.0004,90.6304,1.1696,0.000,0.000176,0.01124,,
1384,102.7,4,1,0.0000,0.0000,0.0000,0.000,0.000175,0.01123,,
1385,99.0,31,1,-0.0010,78.0245,1.1986,0.000,0.000175,0.01123,,
1386,100.9,39,1,-0.0002,60.4956,1.1580,0.000,0.000175,0.01122,,
1387,106.4,37,1,-0.0003,74.1254,1.1023,0.000,0.000175,0.01122,,
1388,104.9,36,1,-0.0013,65.7088,1.0276,0.000,0.000175,0.01121,,
1389,85.7,68,1,-0.0010,39.0609,1.1653,0.000,0.000175,0.01120,,
1390,99.5,36,1,-0.0001,69.8168,1.0183,0.000,0.000175,0.01120,,
1391,93.3,35,1,0.0001,113.8439,1.1810,0.000,0.000175,0.01119,,
1392,83.2,29,1,-0.0006,192.2808,1.0558,0.000,0.000175,0.01118,,
1393,86.6,35,1,-0.0015,133.5623,1.0868,0.000,0.000175,0.01118,,
1394,105.9,12,1,-0.0007,165.1360,0.9389,0.000,0.000175,0.01117,,
1395,60.9,82,1,0.0368,146.0016,1.2190,0.000,0.000174,0.01116,,
1396,106.9,36,1,-0.0000,66.3916,0.9880,0.000,0.000174,0.01116,,
1397,100.0,1,1,0.0000,0.0000,0.0000,0.000,0.000174,0.01115,,
1398,103.9,12,1,-0.0001,193.1848,0.9844,0.000,0.000174,0.01115,,
1399,103.7,28,1,0.0004,87.0822,1.1263,0.000,0.000174,0.01114,,
1400,95.9,7,1,-0.0000,40.0441,1.0934,0.000,0.000174,0.01113,-117.9,0.30
1401,106.1,10,1,-0.0007,217.4046,0.8055,0.000,0.000174,0.01113,,
1402,99.2,60,1,-0.0019,45.0941,1.0516,0.000,0.000174,0.01112,,
